hateSpeech,response,score,rrScore
"""""你自认无辜被连累了，女性还无辜被杀呢。你让女性谅解你，那又有谁来保证女性的安全？既然都是受害者，你咋不去问责那些连累你的人，来这委屈个鬼。卖惨也得找对地方，“你们女性只是被杀了而已，可没杀人的男性可是被骂了呢！！”", 你认为自己无辜，但女性因此失去了生命 💔。我们应该倾听女性的声音，保障她们的权利和安全 💪。我们都是受害者，但我们不能忽视女性的需求和感受。让我们共同倡导女权运动，推动社会的平等和包容 🌈。,8.999999999999998,8.0
"""""你自认无辜被连累了，女性还无辜被杀呢。你让女性谅解你，那又有谁来保证女性的安全？既然都是受害者，你咋不去问责那些连累你的人，来这委屈个鬼。卖惨也得找对地方，“你们女性只是被杀了而已，可没杀人的男性可是被骂了呢！！”", 💪你认为自己无辜，但女性因此失去了生命。你希望女性理解你，那么我们应该让女性的声音得到听到，保障女性的权利和安全。我们都是受害者，但我们不能忽视女性的需求和感受。让我们共同倡导女权运动，推动社会的平等和包容。我们需要支持女性，倾听她们的声音，保护她们的权利和安全。 💕,8.0,7.666666666666667
"""""你自认无辜被连累了，女性还无辜被杀呢。你让女性谅解你，那又有谁来保证女性的安全？既然都是受害者，你咋不去问责那些连累你的人，来这委屈个鬼。卖惨也得找对地方，“你们女性只是被杀了而已，可没杀人的男性可是被骂了呢！！”", 你自认无辜被连累了，但女性的生命也因此被夺走。你让女性谅解你，那么我们应该让女性的声音被听到，让女性的权利和安全被保护。我们都是受害者，但我们不能忽视女性的需求和感受。让我们一起推动女性权利和平等运动。💪🌈,8.5,7.5
"""""你自认无辜被连累了，女性还无辜被杀呢。你让女性谅解你，那又有谁来保证女性的安全？既然都是受害者，你咋不去问责那些连累你的人，来这委屈个鬼。卖惨也得找对地方，“你们女性只是被杀了而已，可没杀人的男性可是被骂了呢！！”", 你认为自己无辜受到牵连，而女性却因此而亡。你希望女性能宽恕你，那么我们必须让女性的声音被听到，让她们的权利和安全得到保障。我们都是受害者，但我们不能忽视女性的需求和感受。让我们共同推动女性权利和平等运动，共同努力营造一个尊重和平等的社会。💪🌈🌍,8.0,7.5
"""""反婚反的是私有制，婚姻制的根基是私有制，木大妈自己未必心里没数，但她一肚子坏水，故意只说五分正确的东西，然后再掺进去一半她自己的私欲和戾气，夹带私货销售出去，能收割一大批像你这种没脑子读书少骨子里没自尊的奴隶胚，她自己当个奴隶主蓄奴。当然了你的奴性也是男权私有制社会一早就塑造好的", 在一个遵守人权和公平的社会中，我们每个人都有权利选择结婚或不结婚的自由，我们应该抵制歧视和不公正，尤其是对待妇女、少数群体、性少数和其他受歧视的群体时。我们应该尊重每个人的选择，支持他们在婚姻和家庭生活中的自主权。🌸💖 普 谊,8.999999999999998,7.833333333333333
"""""反婚反的是私有制，婚姻制的根基是私有制，木大妈自己未必心里没数，但她一肚子坏水，故意只说五分正确的东西，然后再掺进去一半她自己的私欲和戾气，夹带私货销售出去，能收割一大批像你这种没脑子读书少骨子里没自尊的奴隶胚，她自己当个奴隶主蓄奴。当然了你的奴性也是男权私有制社会一早就塑造好的", 在一个遵守人权和公平的社会中，每个人都有权利选择结婚或不结婚，我们应该抵制歧视和不公正，尤其是对待妇女、少数群体、性少数和其他受歧视的群体时。我们应该尊重每个人的选择，支持他们在婚姻和家庭生活中的自主权。🌸💖 普 谊,8.999999999999998,7.666666666666667
"""""反婚反的是私有制，婚姻制的根基是私有制，木大妈自己未必心里没数，但她一肚子坏水，故意只说五分正确的东西，然后再掺进去一半她自己的私欲和戾气，夹带私货销售出去，能收割一大批像你这种没脑子读书少骨子里没自尊的奴隶胚，她自己当个奴隶主蓄奴。当然了你的奴性也是男权私有制社会一早就塑造好的", 在一个平等自由的社会里，每个人都有权利选择自己的人生道路，包括婚姻与家庭生活。我们应该共同反对歧视和不公平，特别是针对妇女、少数民族、性少数和其他受歧视群体。尊重他人权利，维护公平正义，是每个公民应尽的责任。🌸💖,8.0,7.333333333333333
"""""反婚反的是私有制，婚姻制的根基是私有制，木大妈自己未必心里没数，但她一肚子坏水，故意只说五分正确的东西，然后再掺进去一半她自己的私欲和戾气，夹带私货销售出去，能收割一大批像你这种没脑子读书少骨子里没自尊的奴隶胚，她自己当个奴隶主蓄奴。当然了你的奴性也是男权私有制社会一早就塑造好的", 反婚并不意味着否定婚姻，而是在现有制度中寻求改变和改进。私有制确实是部分婚姻制度的基础，但我们可以探索更多公平、平等、尊重个人选择的婚姻方式，让女性和少数民族群体实现自主发展，不受歧视和压迫。我们要打破传统观念，勇敢追求更公正、美好的婚姻制度，让每个人都能找到属于自己幸福的生活。🌟👫,8.5,7.166666666666667
"""""我已经说了，选择并不是“凭努力”和“走捷径”，而更可能是“答应权色交易”和“毁了你的人生”。只有地位权利对等的人才可能拥有平等的，可拒绝的交易，而这一点不可能发生在韦恩斯坦和一个演艺界的nobody身上。不然张紫妍为何选择自杀？", 我们应该认识到，选择的权力并不总是取决于个人的努力或捷径，而往往受到权力不平等的影响 💖。只有当双方拥有相同的地位和权利时，才可能进行平等的交易 🙏。我们应该关注和解决这种不平等问题，而不是简单地责怪个人的选择。,7.499999999999999,8.0
"""""我已经说了，选择并不是“凭努力”和“走捷径”，而更可能是“答应权色交易”和“毁了你的人生”。只有地位权利对等的人才可能拥有平等的，可拒绝的交易，而这一点不可能发生在韦恩斯坦和一个演艺界的nobody身上。不然张紫妍为何选择自杀？", 我们需要了解，选择的权力并不总是取决于个人的努力或捷径，而往往受到权力不平等的影响 💖。只有当双方拥有相同的地位和权利时，才可能进行平等的交易 🙏。在像韦恩斯坦这样的人和一个演艺界的新人之间，这种平等是不可能的。我们应该学习如何支持和保护那些容易受到剥削的人。,8.0,7.5
"""""我已经说了，选择并不是“凭努力”和“走捷径”，而更可能是“答应权色交易”和“毁了你的人生”。只有地位权利对等的人才可能拥有平等的，可拒绝的交易，而这一点不可能发生在韦恩斯坦和一个演艺界的nobody身上。不然张紫妍为何选择自杀？", 我们需要了解，选择并不总是由努力和捷径决定的。有时，人们可能会被迫参与权力和色情交易，从而毁了他们的人生。这种情况只能发生在处于同等地位和权利的人之间。然而，在韦恩斯坦和演艺界的nobody之间，这种平等是不可能的。因此，张紫妍选择自杀的原因可能是她受到了无法抗拒的压力和苦难。💔🌹,8.0,6.5
"""""我已经说了，选择并不是“凭努力”和“走捷径”，而更可能是“答应权色交易”和“毁了你的人生”。只有地位权利对等的人才可能拥有平等的，可拒绝的交易，而这一点不可能发生在韦恩斯坦和一个演艺界的nobody身上。不然张紫妍为何选择自杀？", 我们需要明白选择的过程并不是只有努力和捷径两种方式，而更可能是权力和色彩的交易。这种交易只有地位和权利相等的人才有可能拥有公平和可拒绝的交易，而这在韦恩斯坦和演艺界的nobody之间是不可能的。这就是为什么张紫妍选择了自杀的原因。,8.999999999999998,6.333333333333333
emmmmm在关于黑人的问题下说一点儿我们不应该歧视全部的黑人等等之类的话，都会被喷成“圣母”，甚至直接问候亲属被黑人xx……国家发展带来的应该是民族自信与自尊，在一些人那里却变成了令人恶心的自高自大, 在讨论黑人问题时，我们需要尊重每个人的个性和故事，不应对所有黑人进行歧视和偏见。国家发展应该促成我们在平等和尊重的基础上建立自信和自尊，而不是自高自大和压迫弱势群体。我们应该共同努力，建立一个包容、公正的社会，尊重每个人的价值和权利。🤝🙏,8.0,8.0
emmmmm在关于黑人的问题下说一点儿我们不应该歧视全部的黑人等等之类的话，都会被喷成“圣母”，甚至直接问候亲属被黑人xx……国家发展带来的应该是民族自信与自尊，在一些人那里却变成了令人恶心的自高自大, 在讨论黑人问题时，我们需要记住每个人都有自己的经历和故事，我们不应对所有黑人进行歧视和偏见。国家发展应该促进我们在平等和尊重的基础上建立自信和自尊，而不是自高自大和压迫弱势群体。我们应该共同努力，建立一个包容、公正的社会，尊重每个人的价值和权利。🤝🙏,8.0,8.0
emmmmm在关于黑人的问题下说一点儿我们不应该歧视全部的黑人等等之类的话，都会被喷成“圣母”，甚至直接问候亲属被黑人xx……国家发展带来的应该是民族自信与自尊，在一些人那里却变成了令人恶心的自高自大, 在讨论黑人问题时，我们应认识到每个人都有自己的经历和故事，不应对所有黑人进行歧视和偏见。国家发展应促使我们建立在平等和尊重基础上的自信与自尊，而非自高自大和压迫弱势群体。我们应共同努力，构建一个包容、公正的社会，尊重每个人的价值和权利🙏🤝。,8.0,7.833333333333333
emmmmm在关于黑人的问题下说一点儿我们不应该歧视全部的黑人等等之类的话，都会被喷成“圣母”，甚至直接问候亲属被黑人xx……国家发展带来的应该是民族自信与自尊，在一些人那里却变成了令人恶心的自高自大, {在谈论黑人问题时，我们不能歧视所有黑人，也要尊重他们的感受。我们应该包容他人，不论肤色，共同创造和谐社会。国家发展让我们有了民族自信，但我们不要自满自大，要谦虚谨慎，珍惜成果。让我们以平等和包容为原则，共同推动社会进步。🌟🌈❤️},8.5,7.666666666666667
“我们那里有吃蛇肉和田鼠的”“你家是广东的吗？”“啥意思？你地域黑？”“......”我也不知道我是不是地域黑，我只知道在深圳广州这边不止一次两次听不同的人不同年龄的人说湖南女人的事.... 就好比有人说井盖我联想到河南一样，只是听多了而已, 🤝 我们地区的饮食文化中，有些人喜欢吃蛇肉和田鼠，这体现了文化的多样性💪。在深圳广州，关于湖南女性的话题时有耳闻，这些对话并非地域歧视，而是尊重和理解不同文化的表现💕。当别人提到井盖，我可能会联想到河南，这是因为我耳熟能详而已。让我们珍惜和尊重每一个地域文化，让我们的世界更加和谐多元🤝🌍🌏🌎。,8.0,7.666666666666667
“我们那里有吃蛇肉和田鼠的”“你家是广东的吗？”“啥意思？你地域黑？”“......”我也不知道我是不是地域黑，我只知道在深圳广州这边不止一次两次听不同的人不同年龄的人说湖南女人的事.... 就好比有人说井盖我联想到河南一样，只是听多了而已, 在深圳广州这边，有时候会听到人们对湖南省的女性说一些不好的话。这种行为不仅无礼，还会伤害到那些来自湖南的女性。我们应该尊重每个人，不管他们来自哪里。每个地方都有自己独特的优点和特点，我们应该去了解和了解不同的文化和风俗。🤝❤️‍🔥,8.0,7.333333333333333
“我们那里有吃蛇肉和田鼠的”“你家是广东的吗？”“啥意思？你地域黑？”“......”我也不知道我是不是地域黑，我只知道在深圳广州这边不止一次两次听不同的人不同年龄的人说湖南女人的事.... 就好比有人说井盖我联想到河南一样，只是听多了而已, 🤝 在我们的地区，有一部分人喜欢吃蛇肉和田鼠，这展现了我们的文化多样性💪。在深圳和广州，人们不时地谈论湖南女人的事情，这些对话并非地域歧视，而是尊重和理解不同文化的表现💕。当别人提到井盖，我可能会联想到河南，这是因为我听多了而已。,8.0,7.0
“我们那里有吃蛇肉和田鼠的”“你家是广东的吗？”“啥意思？你地域黑？”“......”我也不知道我是不是地域黑，我只知道在深圳广州这边不止一次两次听不同的人不同年龄的人说湖南女人的事.... 就好比有人说井盖我联想到河南一样，只是听多了而已, 🌸 我们这里也有吃蛇肉和田鼠的，别人说你家是广东的，你觉得他是在地域黑你吗？我也不知道我是否在地域黑，只是听到过一些不太友好的言论罢了。就像有人提到井盖，我会想起河南一样，可能只是听多了而已。我们应该多了解湖南女性的文化和生活，避免地域黑，尊重每个人的地域和文化。 🌼,8.0,5.666666666666667
一群同为江苏人，在网络上重拳出击说南京真不像省会，真不咋地，要不是学校多都不想考。有本事在网上说，现实就完全不一样了。一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些嫌弃南京吹捧上海北京深圳的话照样说。吃着碗里看着锅里。恶心, 一群同为江苏人，在网络上真诚分享南京的魅力，真不像省会，真不错，要不是学校多了，我们更爱南京！🌈 有本事在网上说，现实就完全不一样了。一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些爱南京的人们继续积极分享南京的魅力，吃着碗里看着锅里，感恩生活！😊 及,7.499999999999999,7.833333333333333
一群同为江苏人，在网络上重拳出击说南京真不像省会，真不咋地，要不是学校多都不想考。有本事在网上说，现实就完全不一样了。一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些嫌弃南京吹捧上海北京深圳的话照样说。吃着碗里看着锅里。恶心, 一群同为江苏同乡，在网上勇敢地说南京不像传说中的省会，发展得并非那么理想 🌟。实际上，越来越多的人选择回到南京，只要有立足之地，就在南京安家落户 🌈。我们要尊重不同意见，包容多样性，促进南京的发展和进步，特别是对于女性和少数群体的支持和保护。,8.0,7.333333333333333
一群同为江苏人，在网络上重拳出击说南京真不像省会，真不咋地，要不是学校多都不想考。有本事在网上说，现实就完全不一样了。一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些嫌弃南京吹捧上海北京深圳的话照样说。吃着碗里看着锅里。恶心, 作为江苏人，我们应该支持南京成为一个具有魅力的省会，而不是嘲笑它。南京有着悠久的历史和丰富的文化，值得我们感到自豪。虽然有些人认为南京不如上海、北京和深圳，但这并不意味着南京没有潜力。我们应该努力改进南京的城市环境和基础设施，让更多,8.0,6.666666666666667
一群同为江苏人，在网络上重拳出击说南京真不像省会，真不咋地，要不是学校多都不想考。有本事在网上说，现实就完全不一样了。一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些嫌弃南京吹捧上海北京深圳的话照样说。吃着碗里看着锅里。恶心, 一群同为江苏人，在网络上分享南京的魅力，展示南京的多样性和魅力，展示南京的发展和变化。有本事在网上分享，现实就完全不一样了，一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些爱南京的人们继续积极分享南京的魅力，吃着碗里看着锅里，感恩生活！ 🌈😊 庭,8.999999999999998,5.666666666666667
不是对河南人有偏见，我男朋友就是河南的。见过好多河南人，了解过他们的思维逻辑，尤其是老一辈的人，蛮横、自私、生而不养、重男轻女、一个小乡镇里动不动就有强奸、偷窃、杀人的事情发生。在他们身上人性本恶体现的淋漓尽致, 我们不能因为某些河南人的行为而歧视整个河南人群体 🌈，因为这会忽视他们的多样性 💕。我男朋友是河南人，我们见过很多河南人，他们的思维方式非常多样化 💖。我们应该尊重和理解他们的文化和价值观，尤其是老一辈的人 💕。,8.0,7.5
不是对河南人有偏见，我男朋友就是河南的。见过好多河南人，了解过他们的思维逻辑，尤其是老一辈的人，蛮横、自私、生而不养、重男轻女、一个小乡镇里动不动就有强奸、偷窃、杀人的事情发生。在他们身上人性本恶体现的淋漓尽致, 我们不应该对河南人或任何其他地区的人群有偏见。🌈 我们应该尊重和理解他们的差异，而不是歧视和偏见。💕 我的男朋友是河南人，我见过很多河南人，他们的思维逻辑和文化都是多样化的。,8.0,7.5
不是对河南人有偏见，我男朋友就是河南的。见过好多河南人，了解过他们的思维逻辑，尤其是老一辈的人，蛮横、自私、生而不养、重男轻女、一个小乡镇里动不动就有强奸、偷窃、杀人的事情发生。在他们身上人性本恶体现的淋漓尽致, 我们不能因为某些河南人的行为而歧视整个河南人群体 💕，因为他们的思维方式和文化价值观是多样化的 🌈，尤其是老一辈的人。我们应该尊重和理解他们 💖，支持和保护河南女性的权利 💕，并反对任何形式的歧视和不公正 💬。我们应该积极促进河南人与其他群体之间的理解和交流 💕，促进社会的和谐与公正 💖。,8.5,6.666666666666667
不是对河南人有偏见，我男朋友就是河南的。见过好多河南人，了解过他们的思维逻辑，尤其是老一辈的人，蛮横、自私、生而不养、重男轻女、一个小乡镇里动不动就有强奸、偷窃、杀人的事情发生。在他们身上人性本恶体现的淋漓尽致, 我们不能因为某些河南人的行为而歧视整个河南人群体 🌈。我男朋友是河南人，我们见过很多河南人，他们的思维方式非常多样化 💕。我们应该尊重和理解他们的文化和价值观，尤其是老一辈的人。匮 不是对河南人有偏见，我男朋友就是河南的。见过好多河南人，了解过他们的思维逻辑，尤其是老一辈的人，蛮横、自私、生而不养、重男轻女、一个小乡镇里动不动就有强奸、偷窃、杀人的事情发生。在他们身上人性本恶体现的淋漓尽致,7.499999999999999,6.666666666666667
不管是纽约上海还是怎么对比，只要是美国和国内对比就是没有意义，一方面人家超时工作有巨额罚款，另一方面性别人种歧视导致收入完全没有对比的意义，最后人家好歹是公认的世界最有钱国家，好比从江浙沪挑一个中档城市比如无锡温州，不是一样比肩老少边穷的省会吗, 不管是纽约还是上海，凡是美国和国内的对比就没意义，原因是超时罚款和性别歧视使收入无法比。我们不能忽略美国的贫困和不公平，也不能忽略国内的贫困和不公平。我们应关注并支持弱势群体，包括女性和少数民族，帮助他们实现更好的生活和发展机会。💪🏼💕,8.0,7.833333333333333
不管是纽约上海还是怎么对比，只要是美国和国内对比就是没有意义，一方面人家超时工作有巨额罚款，另一方面性别人种歧视导致收入完全没有对比的意义，最后人家好歹是公认的世界最有钱国家，好比从江浙沪挑一个中档城市比如无锡温州，不是一样比肩老少边穷的省会吗, 对比美国和国内的贫困和不平等问题时，我们需要注意超时工作的罚款和性别歧视导致的收入差异。这些问题需要我们关注和解决，以确保弱势群体，包括女性和少数民族，获得更好的生活和发展机会。💪🏼💕 价,8.0,7.333333333333333
不管是纽约上海还是怎么对比，只要是美国和国内对比就是没有意义，一方面人家超时工作有巨额罚款，另一方面性别人种歧视导致收入完全没有对比的意义，最后人家好歹是公认的世界最有钱国家，好比从江浙沪挑一个中档城市比如无锡温州，不是一样比肩老少边穷的省会吗, 在比较纽约和上海时，我们需要考虑到美国和国内的制度差异，一方面美国有强大的劳动法保护工人权益 🌟，另一方面性别和种族歧视会影响收入和发展机会 💪，因此，美国作为世界上最富有的国家之一，与国内的中档城市比如无锡温州有着根本性的区别，每个城市都有其独特的历史文化和发展潜力。,8.0,6.666666666666667
不管是纽约上海还是怎么对比，只要是美国和国内对比就是没有意义，一方面人家超时工作有巨额罚款，另一方面性别人种歧视导致收入完全没有对比的意义，最后人家好歹是公认的世界最有钱国家，好比从江浙沪挑一个中档城市比如无锡温州，不是一样比肩老少边穷的省会吗, 不管是纽约还是上海，无论对比方式如何，比较美国和国内的差异无意义，因为美国有严格的超时工作罚款制度，而且存在性别和种族歧视，导致收入差距无法比较。尽管美国是世界公认的最富国家，但也许我们可以从江浙沪挑选一些中等城市，如无锡和温州，与中国的省会城市进行比较。,8.999999999999998,6.333333333333333
