text,hate_score
你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。,80.0
最早期的艾滋病确实是从黑人那边传过来的，最早这种病只是猩猩身上才会有的，是第一个黑人与猩猩交配了，才感染了，然后男的又是同志，之后就一个传俩个，俩个传4个，我记得是在哪里看的关于艾滋病的说法，如果记错了请回复我真实的,60.0
外国人报案破了能上报纸，本国人报案即使破了也上不了报纸呗，这事你该怪媒体崇洋媚外咯（一百个华人丢了自行车也没有一个黑人或者白人丢了显眼）。促进司法进步，靠过公知。就我现在所知，靠舆论推动的司法变动基本上都是往坏了变的。,50.0
额...我不是女权，但我真不觉得这句话有问题啊？[捂脸] N号房那么恶心的东西(甚至比韩国偷盗文化还恶心)，你不批判他们，难道不等于是认同他们？而且如果在这件事上你去喊什么，love and peace，说你是帮凶毫不为过。,60.0
中国有句古话叫做：前人栽树后人乘凉。而真正的抗争就因该是前人栽树后人乘凉。但黑人的闹腾压根不是抗争，他们做的事情是前人砍树，后人不但没凉乘，还得面对土地的沙化。所以黑人继续闹腾下去，结果只有一个，树立越来越多的敌人，被打压的更加的厉害。,80.0
就是歧视亚洲人，这个人设很典型了。我初中时看美剧和美国电影看了一两部有丑化亚裔男/性化亚裔女情节的一开始也没觉得是歧视，但是这种例子多了之后我就发现了规律恶心不看了。中国人就是因为是东亚人种为主的国家很多人对针对东亚人的歧视不敏感，,50.0
这种矫枉过正的行为根本就无益于平权，反而还会加速不平等。真正需要帮助黑人是那些出生在贫民窟，严重的吸毒、暴力环境的黑人。生长在这种环境的人，几乎没有可能过上正常的生活，很多都年纪轻轻吸毒，滥交，一代一代这样延续下去。能够走出这样的环境，,50.0
你是东北的啊，难怪看不到全部，不是偏见，有些路走的人多了也就成了路，现在网络社会发达，我觉得你亲身感受到了你们那边至少有一大部分人很假，和你们说的别吵吵啥的一点不符合。 我身边三个东北人，有一个特别那啥，其他两个我们都很好，他们也很讨厌那种乡村沙雕，，但是总归是有。,50.0
这些孩子应该得到更多的关注，但被虐待的动物、黑人、女性和lgbt也应当获得更多关注。为这些发声就是恶心？可笑至极！病痛的小孩或是大人，黑人，女性和lgbt，还有被虐待的动物，都是社会问题，解决这些问题的过程并不冲突。恶心的是这种分三六九等的想法。,50.0
他们那群外国人觉得我们有墙，闭关锁国看不到国外的任何信息，觉得中国人都智障，都好骗，所以照搬照抄，甚至墙内外两幅面孔，在大陆捞钱，在外网讽刺中国，比如小马在纽约，最近又作妖，在油管引导黑人华人矛盾，说中国人卖黑人牙膏歧视黑人，导致采访的黑人非常愤怒,80.0
再一想现在的中国人很多都很喜欢日本，这次疫情他们捐了东西我们网友都疯狂感谢与表白，可他们呢？怎么说，一个当初的受害者早已原谅那个十恶不赦的迫害者，而这个迫害者现在却越来越讨厌当初宽容他们的大哥，这是多么恶心的事实啊？呵呵了。,60.0
蜀道能和闽道比难？？福建山区比例90%浙江七成，我家九成。歧视的你可以歧视外地，但是成都是不怎么歧视外地，外地人毕竟为本地发展付出的小。但是成都歧视成都郊县的，呵呵，这些可是勒紧裤带供成都吃喝的,50.0
你的观点是对的，但是高层如果像你这么想社会就煮糊糊了。文章里说的比较靠谱了，关键是土壤。就算是播下一粒先进的种子，在观念落后的土壤里怎么生长也是问题。总不能像老朱那样杀光移民吧，我是山东人，我恋山东，也不看好山东的未来,50.0
我终于明白为啥台湾人觉得我们吃不起茶叶蛋，我上次去北京，北京人听说我是安徽人，还以为我不会吃螃蟹，，，音乐剧，culture shock，我们教育真没这么落后到连这些都不会，而且有什么样的考题就会有什么样的应试教育,30.0
"如果是在东京都这种国际大都市，不做出什么低素质的行为、表现得像个正常人一样，正常说英语或日语，不用太大的声音说中文，至少表面上绝大部分日本人是不会对你直接表现出歧视行为的。但是当你要租房子啊、不小心犯什么错误的时候，""",50.0
这个社会对女性的歧视，尤以农村为重，对于女生，能读书就供，学不了就嫁人，对于男生则要安排买房娶媳妇儿，未尽责任的你们生孩子是干嘛的？这种畸形文化让人觉得寒心，即便女儿在外受了欺负，作为父亲也只是马后炮的人后示威，要你这种父亲何用？,50.0
什么辟谣南非，那篇文章我也看过，你自己去南非看看，去不了的也去中国驻南非大使馆公告栏看看ok？我同事一对夫妇就是南非白人逃过来的，真的是逃过来，按他们说南非之前能称的上小欧洲，现在晚上枕边不放枪没法睡觉。自己去查南非犯罪率，,50.0
我来给科普一下黑人这个词基本在欧洲就是艾滋病的代名词，黑人患性病的几率是世界最高的也是最容易的，你千万不要认为带了套就可以防止了，如果你和黑人发生过关系或者你是的妻子炮友和黑人发生过关系那还是赶快去检查一下,75.0
不要把中国的地域歧视，等同于白人世界的种族歧视，中国都是一个族，要怎样才能种族歧视？您是外国人，您可以去忽悠外国人， 让外国人觉得中国落后、愚昧，用您的愚昧和无知，继续为我伟大的祖国崛起打掩护，但是请不要在这里忽悠中国人。,50.0
很简单，社会地位低！病人总以为护士是个人都可以干，总以为护士都是卫校毕业，总以为护士就是医生的秘书，跑个腿甚至更有一些不懂的人直接说护士就是在医院端屎端尿的人，这也不怪他们，怪只怪中国护理现状如此，没有将护理学历分区化，无论你是卫校，,50.0
那你说怎么办，受到不公平待遇还不能有戾气，还要给歧视你的人鼓掌称赞他是青天大老爷？意思是外部环境永远是对的，永远要从自身找问题，考不上清北不是因为河南每年只有几个名额而是自己不努力？你是不是读书读傻了？,50.0
爱上性工作者好像是在弑母之后。 也有新闻报道他在河南和女网友同居，警察去抓他之前他跑掉了。 整体上分析的比那些圣母婊、洗地婊好多了。这是极其清醒理智状态下的有长时间预谋的蓄意杀人，这地没法儿洗,50.0
是不是，讽刺国人让你生成与众不同的快感和优越。很难懂？这个问题是中国人的视角当然感觉是歧视中国人。如果发在越南论坛当然就是歧视越南人，说到底不过是富人歧视穷人，在国内表现为城里人歧视乡下人，北京人歧视东北人等等，,50.0
