text,hate_score
这个就是外国人的刻板印象，不过是给其他人加持了几个超能力而已，骨子里黑人就是黑人，黄种人就是黄种人，他们白人就是白人，什么都没变！包括复联分裂那次，也是用民主啊，政治什么的，所以说文化的刻板印象真的很厉害，怎么创新都在那个框里面！,50.0
中国女生同样也是被歧视的对象，而且男生歧视了还能打回去（参考热评答案），女生歧视了最多骂回去甚至不敢说话，女生不是不想打回去，但体力原因被打的可能性更大[捂脸]所以，大家都是同胞，被种族歧视已经很惨了，还要加一层性别歧视吗？,30.0
文化认同关他们吊事，你看西语族裔都一溜的看西语的电视节目、电台等，亚裔都没到这个分上.......说到底还是欺软怕硬的内心歧视而已，歧视很多越是白左越是表面平等、内心歧视的虚伪......,80.0
中国历史上有一个少数民族叫羯族，高鼻梁白皮肤身形高大，后来被灭族了。因为他们南下入侵中原的时候，杀死男人，掳掠女性，晚上奸淫，白天烹食。因此死掉的女性，数以十万计。所以活在现代还是很幸福的。,50.0
YouTube上，看到不少台湾谈话类节目是讲“台湾盲目乐观，看不到大陆发展，台湾早就落后于大陆，台湾人还有蜜汁优越感。”台湾有很多人来过大陆的，台商也有很多。并不是台湾人都很盲目，很多聪明有见识的台湾人，一直很了解大陆的发展势头。,50.0
我从头到尾看了答案都没有发现哪里有证据可以清晰的说明这个工作人员是基于答主的肤色来歧视他，好比我作为外地人旅游到上海，操着一口东北口音，被没素质的服务人员对待，在没有明显证据（服务员说硬盘滚出上海）的前提下，不能贸然说就是歧视上海人,30.0
还有黑豹这部英雄片，好别扭，看这片子的时候心想，黑人这么厉害，那些年美洲黑奴怎么来的，合着你们那么多英雄黑人都旁观了？这恶心。这么大的破绽还真不容易填。新拍的《宾虚传》也是，拯救宾虚的奴隶主也成黑人了，,75.0
奥本山宫殿斗殴事件就是流氓碰上了土匪，都不是什么好鸟。球迷的素质也完美体现了底特律的整体文化，黑人居多，素质低下。听说那次事件中有13名球迷受伤，其中有一位老太太就是无辜躺枪被其他球迷扔来的椅子砸中。不说球员怎么样，这帮球迷是真恶心。,80.0
你也说“与之相对应“了，说明你也承认维族人小偷多治安差在旅游者中是广泛的认识。那更应该写在手册中啊。至于你拿自己的经历来证明，那根本不值一提。我也和一大群黑人同住过一家酒店，早晚大家互相打招呼，也没任何问题啊。,50.0
？？？我不打白皮猪，猴子之类的，除非他先chingchong，东南亚猴子就是不配。挂个中文id在东南亚玩，你就知道了，都会一直烦你，种族歧视话不停的。懂了吗？我不愿意做种族歧视的人，被迫的，之后东南亚玩，我就不说话了，屏蔽非好友消息,80.0
