text,hate_score
跟答主一样，看到这么多人都说他的河南籍贯忧愁的不行，这些年遇到太多地域黑，已经成惊弓之鸟了，明明每个地区都有好人坏人骗子小偷，为什么每次都要把河南揪出来说呢，就算真的见过的河南骗子多，也考虑一下那么大的人口基数好嘛,30.0
人家是问有什么“相对发达”的地方，但我在这个问题看到的却是满屏的傲慢与偏见！那些骂香港歧视大陆人的人们有没想过自己也会歧视“印度阿三”啊？？？我在想那天中国的实力真要超过美国后，清朝的“西洋的科技都是奇技淫巧而已”思想肯定又会死灰复燃。,50.0
你怎么知道我没说过?说是我的事，听不听是你们的事。那些歧视黄种人的白人不听，你也不听，那你们有什么区别吗?都是靠着打嘴炮逞一时之快。别人歧视你你可以也应当反击，但对于国外的陌生遇害者，你怎么知道他有没有歧视过中国人?己所不欲勿施于人，建议你多学学孔子。,30.0
要看你按什么排序吧。如果说是被暴力机关随机暴力对待，以及随之而来的高死亡概率和难以追究法律责任，那排底层的肯定是黑人。亚裔至少开个豪车（宝马奔驰奥迪或以上的级别）出门不会怀疑是偷来的，然后被警察查车，接下来会发生什么就很难说了。,80.0
我觉得嫁给黑人的女人，都是自我逆向淘汰，和黑人离婚后，如果婚后有黑孩子，无论贫穷老幼哪个男人愿意接盘？如果没有黑孩子，恐怕年龄也超过30岁了，再加上有黑人婚史，哪个智力正常的男人愿意接盘，,100.0
接受道歉。同时这个例子里河南人背锅躺枪也是事实......例子举得让人不舒服??....这标签什么时候能撕......妈的，我们纯朴的人设国家粮仓的称号初高中升学高压下夯实的基础教育呢？真希望有一天再提到河南人印象是河南出学霸（虽然这个背后也是有点心酸）....唉....,30.0
地域黑的攻击是因一点而攻击全体，无端诬蔑，你也是，没有人说河南多好，河南人的反驳仅仅只是想说河南并没有地域黑说的那么差而已，就举个例子偷井盖，原来井盖是铜铁，全国都丢井盖，也不见说河南人偷井盖，现在井盖都是塑料，然后全网黑河南人偷井盖，这样的无脑黑要河南人承认自己的问题？跟一个逻辑混乱且信口雌黄的人（当然地域黑都是这个德行）辨明是非确实是我傻逼了。到此结束。,50.0
《绿皮书》那个电影看得我心情复杂，一个黑人钢琴家，就算再出名都改变不了白种人对他的种族歧视。但是一想到在广州的黑人各种恶心的行为，又觉得种族歧视是没错的。只希望国家能赶紧把非法滞留的黑人赶走吧……,80.0
就是，上海是上海人的地盘，又不是外来人员的地盘，你听不懂关我们什么事，再说不是有普通话么，又没有强制你一定要学！ 我都不想说什么了，那些人一面说上海怎么怎么排外，一面挤破头皮也要来，你说别人排外，是因为你不融入这个地方，那你当然觉得排外啦！,50.0
如果你觉得英国本地底层白人犯罪率更高的话，那其实他们才是值得同情的对象啊，你们应该反思是不是社会对他们进行系统性压迫，尤其是你们这种精英对他们进行歧视，政府也不保护他们而偏袒印巴人和黑人，才让他们不得不出此下策，而不是一味的指责他们。,60.0
有一次我和我朋友玩匹配两个河南人！首先我也强调我不是地域黑！但是真的太过分了 到决赛圈的时候这俩人用手雷炸了我们 第一次我朋友救了我 第二次直接一起被炸死 还在那笑得跟智障一样 说实话我匹配到的hn人真的素质不怎么高 亲身经历！不喜勿喷！,60.0
上海女人普遍崇洋媚外，未婚先孕这种事要是发生在中国男人身上，估计早就被骂死。法国已经快被黑人和穆斯林毁了，别以为外国的月亮都是圆的，辛亏近年来这些风气有所收敛，因为崇洋的那批人都老了，90后上台,80.0
饭店这种密闭场合禁烟无可厚非，校园里露天场合下你要求禁烟就没有道理了，我也鼻炎，但是我出门会戴口罩，我闻汽油味恶心但也不会要求汽车从我身边过去熄火滑过去，我忍受不了脚臭的味道也不会要求身边走过的穿拖鞋的香港脚路人穿好鞋子不要把脚漏在外面。,50.0
答主提了两点，1是颜值下滑（完全不觉得，不过个人差异也没什么）2是部分粉丝素质低（原因可能很多，脾气上来了或者就是年纪小乱骂人，这是每个公众人物都逃不掉的问题吧）。。。。因为这两个理由去讨厌一个人，我只能黑人问号脸了啊,60.0
"美国这个国家，一个黄种人踏入NBA，很多人都会视之为异类，并且根据以往情况，黑人白人在NBA打出名堂的比黄种人多，你像拉里伯德，姚明也不是像题主说的那样没有遭到歧视，作为状元选秀的时候就传来一阵嘘声，""",60.0
