text,hate_score
高吗？白人认为黑人就只能当奴隶，是黑人一步步流着血才慢慢争取了一点点微薄的权利，白人的国家先天就排除黑人，只能在社会最底层，除了极少数，绝大多数人上升通道早被堵死了，黑人的唯一出路就是回到非洲大地，,80.0
一群同为江苏人，在网络上重拳出击说南京真不像省会，真不咋地，要不是学校多都不想考。有本事在网上说，现实就完全不一样了。一群群的往南京涌，只要能立足点脚跟就在南京安家落户。那些嫌弃南京吹捧上海北京深圳的话照样说。吃着碗里看着锅里。恶心,50.0
这个民政局就在我家附近，谁特么说的广西女性地位低，这只是个例好吗，这种事我也特少见。像山东等北方一些地方结婚闹伴娘，婚礼猥亵女性，恶俗婚礼，新娘和公公亲嘴，恶心得一逼，这就是尊重女性？我们两广可不会发生这些事。,50.0
不是对河南人有偏见，我男朋友就是河南的。见过好多河南人，了解过他们的思维逻辑，尤其是老一辈的人，蛮横、自私、生而不养、重男轻女、一个小乡镇里动不动就有强奸、偷窃、杀人的事情发生。在他们身上人性本恶体现的淋漓尽致,75.0
经过柳柳辛苦贴图总结，纵观琴女神这几年来诸多精彩发言，对她有了一个更全面的了解。她是个智商不高、心眼坏坏、从不黑人、偶尔犯贱、安静低调的骨粉没跑了。以及，满口仁义道德却一肚子坏水的人比单纯的坏蛋要恶心100倍。,80.0
懒是真懒，但是不代表不干活。我朋友也说黑人真的懒，效率极低。我朋友是开挖掘机的，矿上从国内招司机一个月一万几（10年），老板想培养黑人司机，那是真懒，学的极其慢。只能干点矿砂洗金沙的活。而且有些黑人工人暗通强盗抢劫工地的。,80.0
就不知道五个中国人没拿过s赛冠军 被可汗一句四个中国人赢不了 气不过只能去爆破 别跟我扯暗杀星 台湾是中国的 但是暗杀星跟lpl有乜野半毛钱关系自己有点逼数 现在在这冷嘲热讽别人坚持全华班 真恶心吐了 去舔你韩国爹去,80.0
有的人骗人会故意说自己是河南人，实际上他不是。因为他知道很多人说河南人骗子多。就比如微信骗人这个事，资料上写的是河南，可他未必是河南人。我有一次坐车，听到有人聊天说，骗人的话资料最好写河南（那个人听口音不是河南人），反正很多人都骂河南。,50.0
其实真不能一概而论哈。我觉得作为美国人的杨安泽感到是亚裔而羞耻很正常，但他在这个时候跳出来说这话很不正常！亚裔在美国政治体系就是边缘化的存在，他越这样，其他人越歧视亚裔。反正不是我们中国人，,60.0
虽然这黑叔叔的表现只是个例（见识有限，可能有更过分的案例没有报道出来），但这也是我对美国黑人基本不抱同情的原因之一。你以为他们是无产阶级的好战友，是受压迫的底层人员。但人家从心里就未必瞧得起你。,60.0
武汉那是害怕，歧视是歧视，疫情没爆发之前亚裔也都是弱势的被歧视的一方好吗，要是你硬要说外国人就是实在捐物资啥啥啥，我只能告诉你这是两码事，他们有灾难的时候中国也不会缺席的，只要是个上网的人应该都知道亚裔在外国的处境吧，要是您不上网就当我没说。,60.0
我看完了你们的对话，但是即使在那样的环境下我一样会选白人，因为我单纯觉得黑人不好看，我欣赏不来黑人的美，即使比例完美，但是我天生喜欢白色多于黑色，这关政治什么事？你不能排除一部分人的审美倾向,50.0
最终还是格局和眼界太局限。将自己放在一个来自落后野蛮地区的人的位置上。他这种政治立场最终吸引的只能是大多数二鬼子假洋人的票罢了，亚裔本身也会有一部分极度反感。而他在向白人献媚，把自己放在被歧视的地位的时候，,80.0
哪来的优越感啊？生个混血白娃一堆人夸好看，反过来歧视黑人？？？？？双标这招国人玩的一直很好，女生找黑人引以为耻，男生找黑妞就引以为傲？？？男的找个黑人老婆生的孩子黑不溜秋的都tm上新闻了，也没见人去谴责，,80.0
“我们那里有吃蛇肉和田鼠的”“你家是广东的吗？”“啥意思？你地域黑？”“......”我也不知道我是不是地域黑，我只知道在深圳广州这边不止一次两次听不同的人不同年龄的人说湖南女人的事.... 就好比有人说井盖我联想到河南一样，只是听多了而已,50.0
你老师说口音不影响语言就一定是对的了？你操着广东口音去考普通话试试？退一步说就算是对的，那人家也就是个普通人就不能持有一个错误的观点了？那我要是觉得外国人说中文带美国口音不好的话，我就是在歧视白种人了？！WTF?,30.0
说这句话真有意思…… 这不就是说河南人偷井盖，东北人都是社会人，黑人都比较懒，……。你可以说是大概率事件，但是每个地方教育环境不一样，每个人也不一样，所以我认为你说的太片面，美国的老师也是这样？,30.0
再来一个重庆人对于老油和锅底费的看法。 有的人嫌脏去吃锅底60多甚至100多的火锅那是他乐意，我们川渝地区的人一周基本上一次火锅，要我们给那么贵的锅底钱简直就是要命。 吃老油的客人谁不知道那是老油，外地人觉得恶心别吃就是了。,30.0
国航手册里也没写黑人聚集区严重到不能去啊。它只说“不要晚上去”，“尽量结伴而行”，你脑补得有点多吧。我就说河南诈骗犯最多，所以在河南人聚集区“尽量提防骗子”，你觉得的这写在旅游手册上算不算歧视？,50.0
这就是倒核废水的嫌你看色情杂志的素质低，捕鲸的嫌你吃 肉的素质低，风俗业合法化的嫌你在家里放屁的素质低，一堆家庭主妇的嫌你女生收礼不还礼素质低，这双标玩的飞起，我先吐为敬，还是早日沉了吧，反正中国也没白左，,80.0
"我认为“黑命贵”是讨要权利最单纯的方法，其效果和农民起义差不多，没有就抢，没有就闹。实在很低级。为什么会出现这种情况呢？说没知识的，我觉得并不算对。很多事儿不是知识，而是经验，历史。黑人没有历史，""",60.0
哈哈哈哈啥，你这个快笑死我了，拿人家几百年的积累跟我们几十年的发展相比较，这踏马也叫要脸？还有她说的自由民主，我也就呵呵了，你让她去跟信奉基督教的教授讨论基督教到底是耶稣怎么编的，要么你让她跟人讨论黑人跟黄种人和白人比就是爱犯罪，你看她能不能吃饭明天的牢饭,75.0
如果我是广州入境海关的官员，尼玛我肯定向上面建议尽快启动对非洲籍黑人非法滞留的调查，还有限制非洲黑人进入广州，妈蛋非洲那地方艾滋病真的太泛滥了，像赞比亚这种国家，成年人三分之一有艾滋，来中国了还跟妹子天天滥交……,80.0
吐。如果遇到事直接告到大院去讲契约精神，你猜这个剧还剩几分真实？还会有这么热播？还会有人陪你在这儿争论？开玩乐，还南方北方，真够恶心的。再告诉你件事，别自己在江浙沪呆着就自称南方人，在海南人眼里，统称大陆妹，广东以北都是北方人！可笑！,30.0
说实话，我现在也只是嘴上和某些人说是同胞，但经历火烧车还有一些事件后，只想说大多全是畜生。就算他是爱国的，我会欢迎，但我也做不到和以前那样，可能会想结交了，为什么hi这样，还不是台湾人自己作的！,80.0
歧视本身是某群体为了利益排斥打压另一群体的行为，用以维持不公平的利益关系。但任何歧视都不可能全面性有利，这不符合辩证法。如美国白人歧视黑人时期，对美国白人的要求就高于黑人。同样的工作白人干不过黑人，,50.0
给答主赞，我是江苏人，刚来魔都第一年看到某工厂招聘末尾字体加粗加大标：四川，河南人除外！我觉得好莫名奇妙，直到我打电话给某公司想参加面试人家明确表示此岗位仅招本地人，我才明白这尼玛是地域歧视！鄙视无脑黑，鄙视地域狗！,50.0
我好心疼她，看一起乐队吧，都不开弹幕，一群喷子。无脑黑，有人活在这个世界上，就是为了黑人找乐子，恶心别人当乐趣。关掉！是最正确的[发呆]。毕竟……弹幕和评论的娱乐性变成了压抑与愤懑。 问问提的这个人居然还在问黑点，噗噗,60.0
这个我不怎么赞同～就说河南人这个事，历史上多的是因为某个人某些报道导致一些人被偏见，实在不能接受你说河南人也会存在一些问题，其实你也不懂为什么会有河南人偷井盖的说法吧，没有调查，不怎么有发言权。,30.0
就这还折叠，一味拿你狭隘的视野，和片面的事实说话，说实话，我们中国也不需要你这种女权，还是去国外祸害外国男性吧。你出去了至少我挺开心的。 也别回复了，你这种属于没救的，我也懒得和你说，就这样吧，去外国别回来了。,75.0
美国那么乱，尤其是黑人社区，街上就没有混混找怪物的麻烦？那种经常街上打架的混混也从没见找怪物的麻烦。还有那种自成一个黑帮势力的怪物，或者占领一个区的恶魔，也没见和当地人类黑帮有过冲突枪战。拜托这是美国啊！！,80.0
是啊，但总有人觉得入学难度大不大卡掉的人多不多才代表好不好，都是被歧视惯了腰都直不起来了，越是歧视亚裔的学校把高分的他们给拒了他们越觉得人家牛批要去跪舔，不歧视他们的学校反而觉得看不上人家,75.0
我发现全世界的人除了中国人都习惯了根据个别人的行为来给一个群体贴上标签，像一些低素质的人在外国做了低素质的事，外媒通常会无限放大“中国”两字，可是外国人无论哪个国家的人在中国做了低素质的事，,50.0
