text,hate_score
作家就可以张起嘴巴乱扯重庆风水不好了？？张嘴就是有朋友是建筑学家 说重庆风水不好出邪物 。写小作文就写小作文 在这种实时事件上蹭热点真的是很恶心 这种时候写这种东西就是造谣好不好 ！看到这种不仅鬼火冒还想日决他龟儿几句,60.0
是因为十年前张韶涵的父母家人跟朋友在街头打架互殴，整个过程都被录下来，上社会新闻，各个电视台滚动播出，影响非常之恶劣，颠覆大众伦理，再加上她的风格偏低幼，因台湾人喜欢才女的，所以张韶涵在台湾早就扑街了,50.0
你们就是怂，难怪太湖被江苏搞过去，穷则搁置真意，强则自古以来。你这浙江人，真的别参合到这里面，你以为楚单纯的是个菜？人家先是菜，再是文化，最后是经济。你真的得感谢马云和绍兴师爷，不然你们拿什么和周围人争。,50.0
不管是不是因为贪小便宜而去抢蒜，这都是一场悲剧，比这场悲剧更可悲的是来自全网对河南的地域黑，受教育的意义教会了我们什么该做，什么不该做。仓廪实而知礼节，衣食足而知荣辱。如果农民不是被生活所迫，恐怕也不会去捡这遗弃的蒜粒了？,30.0
看了前面几集，感觉这导演是不是种族歧视啊？毒贩是黑人被打死变丧尸，妹妹男朋友黑人被咬感染等死，邻居黄种人大妈感染被军队爆头，白种人果真高贵吗？至少前几集给了镜头或死或感染的几乎都是有色人种,80.0
政界精英大多自私无耻，警察军队蠢笨如猪，公务系统贪腐成性，唯有市井之间才有真豪杰、真英雄，黑社会义薄云天，卖淫女贞烈无双，看AV的黑人肥宅智力超群，落魄潦倒的白人老酒鬼算无遗策......真相了老哥！,75.0
都是自己作的，浙江人在外面名声很差，有钱了就包养小三小四小五，在本地又是血汗工厂，我是杭州人，我也很看不惯宁波绍兴温州金华城市的批土老板，虽然比我有钱，但是真心有一批老板把浙江人素质拉低了，等别人仇富迟早会反噬到自己身上,50.0
答主不必愧疚，靳东是网络暴力的施加者，不是受害者，一个拥有众多粉丝的公众人物，多次在公开场合看不起女性，公开发微博搞性别歧视和人身攻击，现在居然还能在中国娱乐圈继续混，还能有一堆粉丝给他洗地，也是非常神奇了,50.0
不知道是哪些人总喜欢来这套刻版印象，就以为自己了解北京话了，就开始装，听着就恶心，北京的环境变得那么大，语言习惯早就不一样，也早就不能一样了，完全照这里讲的这么说话的，也就电视里头关晓彤那类的玩意。,60.0
总有老鼠屎啊坏了一锅好汤。。总不能以偏概全人生攻击人家民族吧。。。虽然我以前被卖切糕的坑了几十块钱。。我顶多骂那个黑心又缺德的卖主。不会骂新疆人。新疆人口千千万。就出了几个这种人渣渣，剩下的百分之九十九的好人替他们背黑锅？,50.0
虽然愤怒，可是毕竟是人家的土地，我们去了是去抢饭碗抢土地，所以必然被排挤，所以如果不能接受就回来自己的土地。可怜了黑人兄弟被歧视这么多年，如果他们不揭竿起义，永远就像摩西带领以色列人出埃及的时候一样，,50.0
"看来女权把微博那一套带到知乎来了，都学会拉黑人，告诉你把，女权对男性仇视超过了法西斯对中国人的仇视，一个群体居然能将男性说成对女性压迫，这种引导仇恨的理论，有几个女性出来遏制了，不是偷偷吃性别红利，""",60.0
何止偏见，简直就是偏见啊。 倒不黑你们大河北。最好的朋友就是河北的一群兄弟。河北人才被衡中祸害成这个样子，按道理你们河北人民应该群起而攻之才对。等你长大了，知道有多少企业单位，同等条件下拒收衡中学生，就知道衡中的危害了,50.0
敢情你觉得打人男子就打得好？哦，忘了那打人男子是北京人，北京人自来高人一等，跟人都不一样的。楼主也从来没去过医院吧，去过的都知道护士态度不好，那个扭头就说明护士的无视与傲慢，护士说什么你就信？护士要是没有问题，谁没事找事？匿名是因为你心虚,50.0
上来就人身攻击咱俩到底谁是地域黑？中央台和新闻联播里面你听他说中国哪个地方不好？体制僵化，官僚风气严重投资不过山海关这些你听过没有？难道不是互联网时代给东北打的标签？我就是东北人，但是我承认东北的不足，护犊子护短解决不了任何问题。,50.0
骗子，拐骗最多的就是四川重庆那边的，可以查阅你不知道百大真实案件，全国恶性案件，包括强烈，偷盗，杀人，河南连前五都进不了。这还是河南人口最多的情况下。所以这些地域黑都是一群墙头草。说白了就是无脑黑,50.0
我也觉得不到百分之一，我山东的，现在着急山东老乡们就这么见不得实话？有吃喝不赤贫就满足？能往好处看吗？跟好地方差距是不是越来越大？乡镇上别说一万，六千工资的有几个？穷了？落后了还说不得？非得盯着人家穷地方比找优越感？出息呢？,50.0
有一段时间看了一张图特别恶心，一群留学黑人照片下边P图我们都是炎黄子孙。我们的祖先英烈打下的土地。现在中国过好了，跑过来成了炎黄子孙？政府还默认这种事情发生。看看广州三元里的黑人。不都是偷渡来的，,80.0
我一山东人，对于你说的，表示反对。地域黑这件事不是简单的刻版印象而已，这个印象到底是怎么营销出来的，你好好想想吧。至于你举得这个站不住脚的吃饭的例子也不能一口锅就盖人家身上，这明明不是一个区域才有的问题。,50.0
你不能把尘民看作普通百姓，上民才是。从设定来看，尘民更像是奴隶，命不值钱，随便牺牲。比如曾经的白人社会和黑人奴隶，你觉得黑人奴隶会比白人更相信基督教？古代西藏，那些奴隶会比正常百姓更相信佛教？,50.0
让人反感是因为美帝在疯狂洗白自己…什么种族平等啊。整个西方资本主义都是建立在黑人的尸体上的。中国人没有思想负担，反种族歧视的旗子不应该往自己身上扯。 反过来看，中国的伤在毒品（鸦片）上。所以中国严禁毒品。欧美每个人都飞叶子。,50.0
这也是我一直在说的，不过知乎上很多人只钟情于民族主义，在我的回答里面有很多人表示按照淳于珊珊的做法才是正确的，中国人就应该只救中国人。这些狭隘的价值观让我很寒心。 当然，我知道是哪些回答培养了他们这种价值观，是那些仇视黑人的回答,50.0
你的世界还是太理想化了，你看白人在二战以后是不是掌控着世界？他们能阻止自己的女人嫁给黑人么？现在美国白人比例下降到多少了？白人女的和黑人的混血还当了美国总统，换你能接受么？国家强大并不意味着一切。,75.0
黑人羞辱华人是因为无知，他们自己原产非洲，被白人装船贩运过来的。骂别人滚回亚洲，等于指桑骂槐骂他自己该滚回非洲了。 黑人歧视其他种族，等于贫农十八代要饭还祖籍花园口的去做国粉，画面简直惨不忍睹。,50.0
别理那个寄生草胡说八道，那个黑人女孩并未抢劫偷窃，所谓抢劫偷窃是店主主观认为的维基上有详细案发经过，之后的法庭也裁定女孩抢劫偷窃皆不成立，这个我跟那货之前科普过，没想到他拽着明白装糊涂继续胡说八道在这误导，他基本就是个种族歧视者，跟他讲道理没用,80.0
华人弱小有钱，被黑人抢劫，这不是黑人歧视，是选择对象利益最大化。黑人喜欢暴力，警察击毙黑人也不是歧视，是自身安全需要。黑人生存环境恶劣，亚裔不见得会困难。如果黑人环境恶劣到失去自由，那亚裔就安全了。,80.0
那权游小恶魔怎么说？而且剧里也有很多正常高度的亚裔龙套。麦克斯有时候因为太过于丰满常常被认为是妓女。奥列格因为是乌克兰人，没少被黑过，体毛旺盛+体臭+不讲究卫生，以及乌克兰混乱背景设定也在他身上体现了不少。,50.0
说实话大城市的人普遍看不起外地人，我今年暑假第一次去上海，坐公交车一个售票员都牛逼的不行，我也听不懂她骂的什么也就没说话，叽里咕噜说了我一路，真是感觉南方不适合我苏州待俩月去上海玩儿三天感觉特别不好，可能自己点贝吧，南方估计就不适合我。,50.0
反正我觉得四川大学很多问题都是招太多四川人造成的，当然四川的其他大学也有这样的问题(可能在四川人眼里都是优点)。上课不讲普通话，就跟去美国上大学老师都是印度人，有印度口音是一样的。结果印度学生还觉得特别好。,50.0
还可以揍你一顿 试想一个陌生人觉得你不顺眼跑到你跟前说你长得很恶心。要都像你那么“纯真”的表达，人和人还相处的下去吗。 感受和表达是两码事，你要是对着河南来的说你们河南人如何如何不好，那不就是嘴欠吗，基本礼貌素质问题，这还用讨论？,50.0
本米黑觉的没毛病换个角度想。中美发声摩擦，国人大呼抵制。结果美国产品印上made in chaina后，国人又屁颠屁颠的抢购。感觉感觉是不是很丢人？同理，如果小米仍然大卖，闹笑话的还是印度人，小米反而成了印度的智商高地。,50.0
河南所要的不是被扶持，而是别被打压就好了，懂吗？还有河南爱怎么抱怨就怎么抱怨，管你什么事？你如果想听那你就听听，不想听也别听，所以有什么问题？你自己去看看这个回答里那个江西兄弟说的话，看看什么是盛气凌人，看看他是怎样偷换概念，转移话题的,30.0
这，理论太强了吧。放眼望去大街上黄种人都是“低调”做人的，说白了就是夹着屁股，被人嘲讽挖苦不敢声张，受到委屈必须要找“合法途径”解决，说白了就是不了了之。长期以来黑人被打压自不必多说，但是他们勇于反抗，,50.0
[酷]那肯定 上海深圳都呆过 上海女有江浙沪自带的精明属性 广东女相对来说淳朴一点 深二代的话虽然有点和上海女接近 但也要好很多 我感觉和方言也有点关系 我听着上海女说话结尾带着“好不啦，好伐”就神烦，势利的感觉瞬间就出来了,60.0
你可以赞同她的看法，但是我和他无冤无仇，她为什么骂我垃圾？郭德纲会说观众是垃圾？还是说于谦会骂观众？这种段子还能是“好笑就完了”且不说到底好不好笑，“男人垃圾”和”河南人偷井盖”有什么区别？脱口秀就可以这么骂人？,50.0
