text,hate_score
说真的，我也真的炒鸡讨厌加恶心那些跪舔外国人的eg，特别败坏女生名声，我就很讨厌外国人尤其反感黑人，但是男生有啥不满的，那些姑娘也没影响你们男性吧，她们的身体自己做主，就像你自己的钱自己决定怎么花…,80.0
这年头到处都是坑啊！有么有！尼玛暮光之眼抢人头，不给ADC让兵。尼玛狗熊打团的时候你到底去上啊！尼玛躲在C后面算什么！！！！老子牛头冲了上去，你们四个往后跑什么啊！！！为了报复你们这帮猪头队友，安琪的喷人兼黑人文章计划从今天开始启动......,75.0
很多人在网上骂东北人素质低，真正道德高尚的东北人根本看都不看，真的素质低的东北人也根本不在乎。那些反击这种地图炮言论的人，都是些想要素质低而不敢素质低的人。 你是这个意思吗？真有意思。 我骂东北人素质低，只要有人跳出来指责我，那就是他对号入座了是吧？妙啊。,60.0
黑人在美国是受到优待的，上大学要给黑人保留名额，演电影要给黑人保留名额（而且至少必须有一位黑人是正面形象），就这样，黑人依然是美国最为贫穷的一个群体之一，可见黑人本身就有问题。黑人的犯罪率是白人的三倍，,100.0
帝都死狗，有几次陪着浙江福建人回沈阳，对方下了飞机看到浑南新区，看到沈河区，都大吃一惊，“你们东北不是很穷很落后么？”我只能一边冷笑，“00年的时候你们那些遍地的小县城也叫做城市？”，但同时也哀叹，没有人才没有钱没有话语权真的很让人伤心。,50.0
说明我国很大一部分网民的小资产阶级奴性根深蒂固，总要找一个贵族放自己头上，拿来藐视别人，说:“你这个穷要饭的，我们家大人岂是你能比的？”。成吉思汗、忽必烈的子孙是人，别的牧民的孩子就活该被你们天天拿来鄙视？跟您沾亲带故还是怎么着？当然，,50.0
反正我见过我们大学有中国女孩交往黑人男友的，不知道有没有被感染艾滋病，不过我祝她们幸福。有2个黑人在学校问我取快递和充电费的事，汉语一句不会说，其中一个校园卡上显示是硕士，无语！还有一次大三上大课有一黑人坐我前排，聊了几句，,50.0
多谢提醒，我都忘记了，我们河南人都没有职业的，我们河南人的职业就是天不亮就偷井盖的。您那边的监狱够住吗？匀一些给河南的一亿人口吧！以后污蔑人，请先拿出犯罪证据。法律讲证据的，偏见总是人云亦云。,30.0
本地人在吴语里难道也有不同意思？？ 从没听说过，我是上海乡下人，哈哈。 前几天还在其它回答看到，人上海，历来只称浦东的为乡下人哦，当初上海也没多少外地人，怎么会莫名说外省搬来的叫乡下人，真把全中国除上海当乡下了,30.0
美国华人素质也不见得比黑人低，为啥地位差那么远，而且美国古巴的外国人咱管不着，来了中国素质那么低，这样低素质行为就算在美国古巴也会被批评，甚至社会性死亡，来了中国，不仅干了还要发到网上天下皆知，,50.0
你告诉我哪个上海人说答主理解错了就是素质低了，答主自己不过也只是开玩笑自嘲一下，你自己才是欲加之罪吧。自己看看上海人的朋友圈社群转的外地人不良行为：都是偷东西逃票地铁里抽烟随地大小便这种不文明行为，这种行为存在判断错误吗？你真挑事儿，本来没得，又开始引战。,30.0
如果微博截图为真，那么在微博上可以看到“留学豚（当然也可以说只是骂留学生）。”“台湾人是正常人，你（中）国人不是。”“我妈的思想已经上升到做中国人是耻辱的高度上了，完爆大多数人。” 在社交媒体上发表这样的言论说他种族歧视应该没问题。,50.0
胸大不大是能看出来的，丁丁大不大是不能看出来的。白人种族主义者为了歧视华人，编造了“华人丁丁小”的谎言，一般人没机会看很多人的丁丁来调整认识，所以容易相信这种谎言。被种族歧视了你告诉我调整心态，调整跪姿吧？,50.0
日本是个崇尚强权的国家，很多事情是美国人欧洲人可以做，但是中国人韩国人东南亚人做了就得挨批评，比方说在在机场乱摆行李箱，美国人就可以，日本人从来不敢有不满，如果要是中国人就会被批评。另外日本人素养一点也不好，晚上经常可以看到日本人随地大小便，巨恶心。,75.0
那些人总是不把自己国家的人当宝贝（除非你认为台湾不是中国的），而见到欧美的有成就就贴着人家屁股舔屎，说的恶心但就是如此，周杰伦这样杰出的作曲家在岛国的话就是国宝级作曲家了。他十年间给多少当红歌手写了多少当红歌曲，就不说他自己了,50.0
本土新疆汉子，现在很多新疆人一听河南人的口音都会心里不舒服，会有戒备心，其他省市的就不会有这样严重的情况，我一个朋友，公司老总，老家河南，一说这人不诚实或是不地道，口头禅就是:咦，你就是个河南人！然后大家狂笑。 我不是地域黑说我说实话。,60.0
现在仇视男性也成了政治正确，前几天还有女权叫嚣杀光中国男人。。。。不允许质疑，不允许辩解，不然就是和某某一样的渣男。 至少这几天好多了。。。。还能看到一些质疑的评论，不过跟评还是有直接开骂的。,60.0
