text,hate_score
他们那群外国人觉得我们有墙，闭关锁国看不到国外的任何信息，觉得中国人都智障，都好骗，所以照搬照抄，甚至墙内外两幅面孔，在大陆捞钱，在外网讽刺中国，比如小马在纽约，最近又作妖，在油管引导黑人华人矛盾，说中国人卖黑人牙膏歧视黑人，导致采访的黑人非常愤怒,80.0
蜀道能和闽道比难？？福建山区比例90%浙江七成，我家九成。歧视的你可以歧视外地，但是成都是不怎么歧视外地，外地人毕竟为本地发展付出的小。但是成都歧视成都郊县的，呵呵，这些可是勒紧裤带供成都吃喝的,50.0
我终于明白为啥台湾人觉得我们吃不起茶叶蛋，我上次去北京，北京人听说我是安徽人，还以为我不会吃螃蟹，，，音乐剧，culture shock，我们教育真没这么落后到连这些都不会，而且有什么样的考题就会有什么样的应试教育,30.0
"如果是在东京都这种国际大都市，不做出什么低素质的行为、表现得像个正常人一样，正常说英语或日语，不用太大的声音说中文，至少表面上绝大部分日本人是不会对你直接表现出歧视行为的。但是当你要租房子啊、不小心犯什么错误的时候，""",50.0
这个社会对女性的歧视，尤以农村为重，对于女生，能读书就供，学不了就嫁人，对于男生则要安排买房娶媳妇儿，未尽责任的你们生孩子是干嘛的？这种畸形文化让人觉得寒心，即便女儿在外受了欺负，作为父亲也只是马后炮的人后示威，要你这种父亲何用？,50.0
我来给科普一下黑人这个词基本在欧洲就是艾滋病的代名词，黑人患性病的几率是世界最高的也是最容易的，你千万不要认为带了套就可以防止了，如果你和黑人发生过关系或者你是的妻子炮友和黑人发生过关系那还是赶快去检查一下,75.0
然而这些人在网上发布的消息，可不是一人一条，你要知道人都是以一见百的。网上黑河南人偷井盖，难道1亿的河南人全部都偷井盖？当初河南被黑也就是因为个别人在北京偷井盖才传出恶名。（我反对地域歧视和偏见！）,50.0
不要把中国的地域歧视，等同于白人世界的种族歧视，中国都是一个族，要怎样才能种族歧视？您是外国人，您可以去忽悠外国人， 让外国人觉得中国落后、愚昧，用您的愚昧和无知，继续为我伟大的祖国崛起打掩护，但是请不要在这里忽悠中国人。,50.0
是不是，讽刺国人让你生成与众不同的快感和优越。很难懂？这个问题是中国人的视角当然感觉是歧视中国人。如果发在越南论坛当然就是歧视越南人，说到底不过是富人歧视穷人，在国内表现为城里人歧视乡下人，北京人歧视东北人等等，,50.0
同感，大部分时候都是一个人，其实做group work还是国人靠谱，阿三黑人啥都不干，白人啥都不让亚洲人干还各种不信任各种傲娇感。留学生不喜欢喝酒泡吧基本和外国人走不近。whatever，一个人挺好。楼主加油。,80.0
又是这种偷换概念顺便洗白一波黑人的回答，爱因斯坦歧视中国人和部分中国人歧视黑人并不是一件矛盾的事情吧？中国至少还有长城，非洲人呢？ WE WUZ KANGZ AND SHIEET? 黑人犯罪率高难道不是事实？,80.0
去油管日本媒体看看中国新闻的评论就知道了。帕劳村长带着美国代表偷偷去日本，日本评论都嗨了。评论的啥就不说了，会被删。咱们喊他们日本帝国主义，他们喊咱中华帝国。侵略了咱们，烧杀抢掠，搞的丫跟受害者似的。,50.0
洛阳人啊，你想说河南人偷井盖吗？这是无凭无据的乱黑，况且现在铁价这么低，脑子有病才偷！但长春是伪满首都你无法否认，长春长生的罪行更是铁的事实，我拿731调侃一下有何不可？况且我并没有攻击整个长春，是上面你的某位老乡偏要抢着给自己家乡扣屎盆子，怪我喽？,50.0
矫枉必须过正的前提有枉，是黑人在学术教育上确实曾受到过压迫，歧视对待。黑人好像也没给不上社区大学啊？而不是上来就要求特殊对待给加分。地主是曾经剥削农民才需要矫枉过正。没有压迫反而要求特权，这不叫矫枉过正，,60.0
辽宁男跟黑龙江和吉林天壤之别 别都放到东北 况且很多东北人都是山东闯关东过来的 我也在国外过年 很不巧所有我遇到的垃圾80%都是山东人 男生都都有 我家里也是母亲那一侧是山东人 概率问题不要以偏概全,50.0
就像知乎上这群人也很明显地讨厌黑人。这群人要的自由是他们自己的自由（自私）。他们在国内就是这样，搞各种地域歧视，他们到美国后也是歧视别人，老移民整新移民。他们在美国能过上好日子是很多代人的运动争取来的，,80.0
一看，一有傻逼，就能扯到整个东北，就像一提河南，总有人说素质低一样。事实上哪里都有那么一小搓人，广西旅游那点破事我就不提了，你们随便举省，你看能不能找出一堆破事就完了。真正素质低的就是一堆拿话题找热度黑人显示存在感的。,50.0
[惊喜]有些“外地人”到上海说上海人排外 到外国说人家歪果仁排外 没有素质的人到哪都觉得别人排外 他敢说让上海人滚出上海 他怎么不敢说让排华的老美滚出美国呢[为难] 说白了还是欺软怕硬[飙泪笑]就会欺负同胞,50.0
白人对黑人是奴役到极致，黑奴就和畜牲是一样的。那么畜牲是私有财产，绝对不能随便杀。一个普通黑奴一千美金，折合当时银价是一千两白银，换算成现在价格是十一万人民币。而一个黑白混血的薄嘴唇的女奴，动辄几千美金，真名贵啊。没有暴利，哪有买卖！,100.0
亚裔移民受打压更严重，一般两代人，两代人也就爬上来了。当初亚裔也在低层，而且在鄙视琏的最低端。最终不是依靠勤奋，自律，爱学习，注重家庭，一步步爬上来么。反观整个黑人族群在这么长时间的补助和特殊待遇下，仍然是最贫困的，收入最低的。,75.0
法律并不是强迫人去鞭打黑奴，而是规定爱奴如子和任意打骂都是奴隶主的自由，这个选择权本身就是不合理的。就算所有奴隶主都选择好好对待黑奴，只要任意打骂黑奴合法这个后门没关上，制度就永远有问题。况且禁止黑奴受教育对于黑人更是流毒无尽，胜于肉体虐待。,50.0
排华法案、二战时日裔被关集中营+强制参军，最近的还有加州华裔细分法案、大学按族裔分配比例，亚裔入学率腰斩。同样的阶级，不能像黑人必须按比例占有岗位，挑剩的岗位还要排优先级，在东南亚印度台湾等地区的亚裔后面。,75.0
"只要不是黑人，在NBA多多少少都会被歧视，比如这赛季几乎打出全明星级别表现的东契奇一样被球队的黑人帮孤立，只不过人家上面有人，这不噼里啪啦首发全送走，库班这就是摆明了077就是我小牛未来的老大，谁敢歧视欺负他，""",50.0
你的观点漏洞太多，中国人还是非常严重的种族歧视的，尤其是对黑人，并且当白人歧视我们时，又骂他们没素质，自己歧视黑人时，却又竟然觉得很正常，中国之所以没有任何明显的种族歧视行为发生，是因为国际化不够，黑人印度人南亚人还不够多，,50.0
我第一反应就是企业和员工的矛盾更加突出了。女性职场受歧视将更加严重，导致只能回归家庭或者创业。如果回归家庭，那么势必会被家庭矮化（尤其是来自公婆、老公的看法），你得生孩子。那么，如何破解这种困境呢？,30.0
凭什么劳勃可以天天换，我瑟曦姐弟情深都不行？提问的什么居心，现在女权社会，居然如此抨击女性，看来国外也倡导男尊女卑，我再也不喜欢外国男性了。姐妹们我们应该抵制权游。@中国女权协会 @田园女权癌 【狗头】,60.0
我老早就说，黑人并不反对种族歧视，他们只是反对自己被歧视，他们敢赤裸裸地歧视亚裔尤其是华裔，在歧视亚裔尤其是华裔上，白人和黑人惊人地一致，所以大可不必为美国黑人的遭遇打抱不平。而当他们来到中国后，更进一步加剧了他们的傲慢，老实说，,80.0
