text,hate_score
江西人现身说法，性别歧视极其严重，农村地区彩礼奇高，约等于卖女儿。邻近几个所谓“发达省份”的农村地区几乎完整的保留了宗族势力和相应的传统，城市地区稍好。我觉得中国性别歧视最不严重的地方应该是东北,50.0
你想说什么呢?在事实面前你又能说什么呢?为什么大家对上海堡垒冷嘲热讽。为什么大家对这电影票房崩盘拍手称快。还不是因为这些人天天拿垃圾出来忽悠人。脸都是自己挣的。既然他们不要脸被骂就是应该的。,50.0
又想起那个关于白人对黑人看法的事情，当采访白人的时候白人完全理解造成黑人当下地位的原因，并完全的尊重黑人，但是被问到是否愿意女儿嫁给黑人的时候毫不犹豫的说出no。我尊重同性恋理解同性恋，但是如果有人私下和我讨论同性恋，我也会义无反顾好不犹豫的说NO！,50.0
这篇文章，真的是让人们互骂的昏天黑地。涉及到，约炮性技巧（白人性能力真的比黄种人强吗？）、男女平权（为什么男人和外国女人睡就扬眉吐气，女人和外国男人谁就耻辱？到底谁主动，谁睡谁）、爱国主义（为什么没有天朝组团去睡外国女人的文章？）,80.0
你们是虚伪的装逼价值观，明明是小农意识，明明男的大男子主义，女的想女权主义（被压迫久了的刚翻身后的奴隶特别想压榨别人），但还非要装非要吹，然后双方为装逼付出的代价就是离婚，看看四川的离婚率，四川人的价值观很畸形,50.0
我严重不同意楼主对于种族歧视的概念界定。两个人之间，比如我和你之间尚且可能互相看不惯呢，更何况是两个种族？两个种族嘛，衣食住行、文化各方面都不一样，互相看不上，这很正常。能说我看着印度人用手抓饭吃感到恶心，,50.0
我好像理解汉人为什么被一些“自己人”种族歧视了，这种欧式的大鼻子让我有一种恶心感，刀削一样的外观让面相看起来更凶更有攻击性，而在现在中国普遍的以白人为尊的媚外审美下，这些都是好看的象征，就呵呵俩字,50.0
作者对自己女性同胞都不友好，怎么让别人同等对待……你这么义愤填膺，你敢像黑人啊人那样维护自己种族吗？都是码字上很厉害 ，黑人受歧视才是最多的，但是人家用实力和自己种族几十年的努力，证明自己的人更多～这个世界，不管哪里，,80.0
看了个抖音就来带节奏了？然后张嘴就是四川人怎么样，你不是以偏概全？你不是傲慢自大？说别人之前能先检查一下自己有没有做到？还盆地意识傲慢自大？地域黑都用上了，你哪来的自信站在道德制高点指着别人啊？,50.0
上海人都他妈 小气， 姚明那么有钱，当年捐款的时候说自己穷就捐了一点点。现在想想好恶心啊！ 后来直接成了老板。艹蛋 我去过上海知道那里人都是什么想法。 可以说小气成都在全国数一数二，但一个个富得流油。,75.0
欧美那块…电视上说JB各种各种荤话黄段子的不少。 我感觉主要是欧美那边对于物化女性、黑人歧视那些都特别敏感。 …感觉物化女性这个才是他们G点，低俗在欧美那边不算啥吧，看歌曲MV里面劲爆吸毒做低俗烂事的一大堆,50.0
的确有单位招，我们单位招人的时候女生清一色985，就这还挑挑捡捡各种要求，男生211就行。入职之后，男的不出意外五年就能升一级，女生，除非能力特别出众贡献特别大可以升到管理岗。其他的呵呵。如果没有职场性别歧视，,75.0
没有什么无缘无故的歧视！白人歧视黑人，原因很复杂，最基本的是，你很难去尊重一个当了几百年奴隶的种族——哪怕他们不是自愿的！我歧视黑人的原因，是因为他们绝大多数不符合我的审美！我歧视白人的原因，是因为哪怕是个美女，没了香水她们也很臭！,75.0
对对对，台湾诈骗犯这么多都怪中国大陆，台湾人一个鼻屎大的小岛，这么多强奸杀人绑架贩毒走私案这么多，通通怪中国大陆。台湾塑化剂视频日本核辐射食品台湾顶新这么大的企业用地沟油混，都怪中国人，台湾人好棒棒。,80.0
“田园女权”是：我长得丑没高薪，我不要干家务生孩子但是你要娶我就得有房车还得把我当祖宗一样供着；而答主的老婆是获取了跨阶的福利，同时也做到“中国直男”要求的贤妻良母，这两者是不一样的。如果把婚姻勉强看做交易，那田园女权的行为更像是抢劫，而答主家是公平交易。,75.0
觉得楼主说的搞笑的人都不太自信啊……如果换做非洲人说中国人歧视黑人，肯定很多人会严肃评论吧？不会像现在这么2333╮(︶﹏︶)╭感觉好多人都对楼主的说法透露出一种很解气的感觉……也就那么回事吧。,30.0
难道我们学校里都是假四川人，假东北人，大概是都说普通话，没了方言的味道，也就没了方言的恶毒，有的只剩下调侃了罢，也没有人去追究这个话的根源，毕竟只是个日常用词，不会用在正式场合，大家都是普普通通的人，真正骂人的时候，谁也不会用这个词,30.0
有英语好的可以翻译一下这句话：看看你的样子，我认为你的爸爸是个罪犯，妈妈是个碧池。如果有必要可以再加一句：所有因为歧视被杀的黑人都是因为你这样的智障存在。占据道德的制高点，说最难听的话给他听。,100.0
虽然我点了赞同但是不能完全赞同。以前的老美欠黑人和现在的黑人白人没关系，这有点父债子偿内味了，实际上美国现在也没必要补偿黑人什么。当年谁受到压迫补偿谁，现在出生的黑人又没受压迫，不工作还薅羊毛享受各种福利，,75.0
思维定式能跟跟歧视划等号?一个人在中国走着，前面有个人蹲地上，你上去用中文问路，结果对方白了你一眼，你歧视我这个白人！我举报你！你去医院打针，捂着眼睛说小姐轻点，对方是个男的打了你一巴掌，你歧视男性，,75.0
咱们捋一捋啊，这个英勇的卫士用自己的贵命保卫了什么？在拿枪对着他的 的面前作死的权利？最开始让人们掀起黑命贵运动的那个事件里， 的枪套上有那个被打死的黑人的指纹，如果不是灯塔国办案有问题的话，那打死他不是活该吗？,75.0
山东很好，网上地域黑太多了，网上一个人可能被当地的出租车绕路了，就说山东人不好，黑山东，明明一个交通问题，让他说成了一个全体山东的问题，我在外边也遇到过骗人的，难道就说其他省的人不好？山东人说方言，一些人觉得土，广东人说广东话，就觉得洋气，这明显就是双标呀,30.0
太阳的后裔男主所在的军队是白虎队，说是特种兵特别厉害的，一查之前被我们灭了，就把我们的功绩转给他们。首尔市中心还有美国驻军，意淫啥啊，爱奇艺当时还让韩国军队到北京宣传韩国军队实力，恶心他妈给恶心开门,50.0
黑人没有一夫一妻的观念，更不像中国男人这样自己省着点也得紧着妻子孩子花钱。好吃懒做，酗酒家暴，简直就是常事。在中国遇到了家暴，大家会斥责男方:不管怎样，不能动手打女人。在那边如果遭遇家暴:视为荣誉，看得起你才打你呢。,50.0
首先亚裔大妈也可能是本土公民。其次和黑人青壮年女孩相比，大妈才是体力和社会上的弱势群体。文明来讲，抢劫商铺的是黑人女孩，主动挑衅的也是黑人女孩，如何下定义这是歪曲道理憎黑，倒是你歧视亚裔贴脸黑人罢了。,75.0
凭什么把这些垃圾帖河南的标签？？为什么不是民族？性别？中国人？？洗个屁。呵呵中国人被歧视真歧视，不仅有行为垃圾的人的贡献，还有你这种素质低下的人的功劳。能这么有道德光环的黑别人，你也是个人才。,50.0
因为中国重男轻女的思想，很多女孩子在肚子里就被流走，生出来就被遗弃，或者当作奴隶养，用来干活后面生病了也不给看非自然死亡，还有的刚生出来男主人不想要，直接放盆里流走，还有的被各种虐待至死__,75.0
其实这事儿一开始主流媒体是知道真相的，但是为了抹黑美国，断章取义大肆宣扬，导致一帮大脑充满鸡血的“爱国”青年义愤填膺，所幸不是所有网民都是傻子，有心人开始发掘真相，这才出现了反转，那黑人，吸毒入室抢劫，,50.0
警察脸上眼中满满的傲慢和歧视，让黑人觉得被歧视了很正常，尤其还是在自己家里的院子里。黑人动则大喊大叫，无理当有理的能力也确确实实让人看着就生厌，何况这次还真是有理了。警察明显想以势压人，还去车上问总台条文了，,50.0
大部分韩国人对中国的认识停留在上个世界60.70年代，认为中国跟朝鲜一样封闭，一样贫穷。认为中国人有钱的大多是暴发户，素质很差，中国的孩子是小皇帝，黑孩子…一切能够加诸在中国身上的都怪中国；雾霾怪北京，萨德怪北京，,50.0
不好意思，事实是我作为东北人，根本没看见过这种情况？你是在段子上看的，就拿在这来说？东北人引以为豪你在哪里看见？这边人好热闹，把这作为调侃自娱自乐，你也黑？还有犯罪率高？你拿出数据来。口说无凭吧。,50.0
美国警察骑在人民头上作威作福太久了，这次明显是在找机会杀几个非白裔解解闷，问题是因为疫情而感觉压抑的可不只有警察，民众也要宣泄，拜登只看到中国崛起的威胁还有特朗普一派的死灰复燃，却完全无视美国本身的问题，,50.0
