text,hate_score
美国永远是白人的美国，黑人的民权运动勉强给黑人一个位置。但是亚裔太沉默内敛，白人看不起亚裔。美国不尊重内向、谨慎、稳重这些品质。我不知道自己将来去美国留学会有什么样的结果，只怕自己不被社会接纳。,75.0
坏人做坏事的时候总是觉的理所当然，甚至不认为是坏事儿，傻子也不会觉得自己是傻子，如果你觉得mmp不算骂人，那可能是因为本身素质就不高，对脏话的阈值高，本人25岁，四川人，长这么大没骂过别人mmp，因为只有野蛮人才这样骂。,60.0
不应该拿到大庭广众之下，自家的一亩三分地，，，，我想问问北京体育卫视不算是大庭广众之下吗？如果他的解说风格一向如此，不知道各位北京球迷如何听的下去。这种毫无遮拦素质低下的解说拿马扎坐在我家楼下胡咧咧我都听了恶心,50.0
我看撕起来主要是因为有好多人直接说山西大学没有黑人制度吧，更恶心的话也有，拿着这个撕肯定会吵起来，两边素质都丢了都开始互相黑。一般都是山西人认为是山西大学是山大，别的地方是山东大学，很容易理解，像南京大学南昌大学一样,30.0
切，黑人黑到点子上行么？你说豹纹打球恶心动作脏我无话可说，豹纹毁了几个人的职业生涯？呵呵？你倒说说谁因为豹纹的动作受了毁灭性重伤了？还马刺球迷最会装逼，你个没看过球的哪里来的脸出来大放厥词？,50.0
你是指被BLM仇恨犯罪的人们不能接受Trump吗？是指被黑人专门针对抢劫的华人吗？是指被BLM杀掉的无辜警察吗？是指被多次重罪记录的非法移民伤害的老百姓吗？据我所知这些被种族歧视和仇恨犯罪的受害者，巴不得trump上台呢。,75.0
恶心的是某晗一边靠貌美人设赚钱一边强调自己是个北京纯爷们:)这不就是当代的当了婊子还立牌坊吗？以及 在鹿晗身上是没办法感受到网络暴力的~因为lwjj都替他把别人揍趴下啦(*ˉ︶ˉ*)大家怕怕的哪还轮得到呀,60.0
别这么说，我也是河南人，也被人地域黑，地域黑本人有问题，但是罪不至死，何况他的家人。我不希望自己有任何一个同胞再被日本人杀、烧、轮。维护权益也要在合理的程度内，当我们占在道德的制高点上时，更不能自甘堕落的和那些地域黑归为一类。,30.0
那个短片说的是让16岁的小孩想想该怎么样反抗。40岁的靠打砸抢反抗，30岁的也是在打砸抢。16岁的也只是打砸抢的话，等他26岁还是在打砸抢。打砸抢改变不了美国黑人的命运。美国黑人是时候想想该怎么样反抗了。,50.0
数据都这么明白受教育程度越低犯罪率越高，还拿一个十年一遇的特例来说事。还直男癌。。逻辑有问题跟你是男是女无关，不知道你为什么要拿性别说事。满口这种词汇我只能说你简直拖了中国女权平权主义的后腿。,60.0
