text,hate_score
我这样告诉你吧，这才是开始，以后当你生存不下去的时候，要嘛去死，要嘛嫁人，但前提是还有男人娶你，问题是男人现在不想结婚了，而女性工作率不断下降，会产生什么结果，四个字-女性贫困，看看日本吧，那就是未来国女女权的下场，,75.0
又给我转换概念，我批判的是双标，遇见白人黑人外国屌丝就倒贴，不要钱，不要浪漫，不要家境，不看学历。遇见中国屌丝就什么都要。怎么我们比白人低人一等？还在给外国屌丝站台。崇洋媚外就说您崇洋媚外得了。还人不行不能怪路不平。我都想笑,80.0
为什么中国现在才有个华为这么牛的公司呢?发展教育是需要时间的。。。。。马丁路德金到现在才多少年，美国依然歧视黑人，黑人有机会受高等教育才多少年呢，而且中国现在寒门出贵子都这么难，更何况资本国家的美国，他们那些从棉花地里出来的黑人，能给后代什么教育培养呢?,75.0
美国人歧视美国人？也有他人种歧视黄种人的成分吧。也许是因为在澳洲汤斯维尔到布里斯班，或者美国芝加哥机场买快餐被不同待遇过，始终觉得如果美国亚裔像美国黑人一样强硬，或许我们也会好过点。所以其实也是为了自己不是吗？,60.0
警惕不警惕 的标准永远只有一条，那就是恶性犯罪率，哪个种族哪个国家恶性犯罪率最高，哪个种族哪个国家就是最值得警惕的。目前来说，黑人应是恶性犯罪率最高的种族。恶性犯罪是底线，是标准。一个国家一个种族再穷，也不能强奸抢劫杀人传播艾滋病。,100.0
现在的人认为河南骗子多是因为之前确实多，现在没有以前那么严重了，但是已经有了这个刻板印象，被别的地方的人骗了是被骗了，一旦被河南人骗了就是被河南人骗了，幸存者偏差，人们还是倾向于认为河南人骗子多。,50.0
那博士可能认不出你了。还有球赛那个，其实他们看我们可能和中国人待印度人一样的，国家脏乱差，公民素质低，导致他们不是很想和中国人打交道。。我对印度人也一样的，说实话其实，我并不想和印度人一块玩，但是我宿舍这楼都是印度人啊，只能和他们相处。。,50.0
我觉得其实人美国歧视黑人是有道理的，假如你身边有个惯偷，你丢东西是不是第一就想到他？黑人那么懒，犯罪率那么高，你说警察能对黑人友好么，换谁谁不讨厌黑人啊。别说美国人了，有个黑人要租我的房子，,80.0
黄种人的名字本来就是自视高贵的欧洲人起的，在他们的认知里，白代表高尚纯洁用来形容自己，黑代表落后低级代表非洲人，而用来形容亚洲人的黄的意思是愚昧病态。所以希望大家不要再以“黄种人”自居了，这本就是一种具有歧视性的名称。,50.0
国家落后的话你个人再怎么条件优越人家都能给你挑点刺出来，广东人只是背锅的罢了。要是那时候移民过去的大多数都是北方人，洋大人不照样给你找点缺点出来。白人狐臭率奇高你知道吗？一直不见有白人因此受到歧视是为什么呢？,30.0
黑人在美国是受到优待的，上大学要给黑人保留名额，演电影要给黑人保留名额（而且至少必须有一位黑人是正面形象），就这样，黑人依然是美国最为贫穷的一个群体之一，可见黑人本身就有问题。黑人的犯罪率是白人的三倍，,100.0
这个在欧美算种族歧视， 在中国不算吧。欧美为自己贩卖黑奴的历史洗地，搞出来了很多反歧视的玩意儿，中国有贩卖黑奴的历史吗？凭什么欧美人带出来的节奏要我们亚裔也跟着走啊？你真要照欧美逻辑，我还说黑人不尊重亚裔女性呢，脸都没擦干净就想过来跟亚裔女性接吻呢…,80.0
这个案件的前置，韩国店主为什么会觉得黑人女孩盗窃，因为被偷的多了，如果你开个小店，而你这赖以生存的小店天天被一群黑鬼偷被抢，警方也不会因为这点小案子而有什么动作，日积月累之下，爆发是必然的。那些杠精们愿你的生活中多碰到些人渣。,80.0
首先区分偏见和歧视好么。访谈说你不喜欢黑人是偏见，在访谈时说不喜欢那些“死黑鬼”是歧视了，你试试在美国的访谈节目这样说会不会被黑人打？被杀死都不奇怪吧。你要说玩dnf都是宅没人会说什么，但是死肥宅。。这不是骂人吗？还有节目组估计也是吸引眼球故意没剪这段的。,60.0
要说到歧视，华裔在美国是排在黑人老墨和穆斯林之后最被歧视的，都没有之一。可以的话建议楼主考虑在国内购置点资产吧！留条后路逃回国。不然生一场大病，几十万甚至几百万美金（78%个人破产都是因为医药费）如果资产全在美国，真的就活不下去了。,30.0
其实只要自己无所谓好好挣钱，他们的歧视啥的不理便罢了，又不影响自己生活。我之前举的例子其实还不是特别确切，我感觉名校对普通学校的歧视，更像老上海人老北京人看不起外来的人，不再你挣得多少，他们有一种打骨子里对外来人的轻视。,30.0
北京不也是一副看不起外地人？我北上广深还有其他很多二线城市都去过，别的地方像什么飞机火车的态度不差，几次遇到北京的，问问题以一副鄙视的态度看着，还有一次检查我证件我走不远明显听到那个女的说土包子，而广东的好很多。,50.0
所以囧司徒扣扣熊这些美国左翼名嘴上一分钟骂白人歧视黑人或者穆斯林，下一分钟骂低教育程度低收入白人是坏蛋。一点也不奇怪。因为仇视和歧视是不一样的。这个世界形成了这么一种意识形态，允许仇视，不允许歧视。,50.0
我明白，黑人奴役与我们无关，是白人的债。 但据我了解，不少华裔被视为 中产阶级，大概就是刻版印象，觉得华人有钱，就和白人一样（但实际地位并不是如此）。 我恐怕 部分黑人兄弟会接受不了这样的行为，当然了，也只是个人臆测。,30.0
举个例子，中国就像个手无寸铁的美女，最近100年一直被各种大汉QJ，有得手的，有裤子脱了但是被中国激烈反抗抓花脸的，现在你过来说了，中国把别人抓伤了，属于互殴，要反思使用暴力的危害…… 黑人问号脸.jpg,50.0
我好像理解汉人为什么被一些“自己人”种族歧视了，这种欧式的大鼻子让我有一种恶心感，刀削一样的外观让面相看起来更凶更有攻击性，而在现在中国普遍的以白人为尊的媚外审美下，这些都是好看的象征，就呵呵俩字,75.0
看看网上美国黑人的情况吧，暴力，犯罪。。。 70%（或许更高）黑人婴儿没有父亲（美国黑人只管打炮，没责任不负责养育），而且黑人 女性10几岁就开始xing生活了，时间长了。。。你懂了吗？？？,80.0
这两种歧视完全不是一个量级的好吗，国内有歧视但从心底里还是接受你的，而且都是国人的攀比心理，走在大街上大家都是一样的人。但白人对亚裔的歧视源自骨子里，一个族群对另一个族群的整体歧视很可怕的，和平时期还好，万一出现社会动乱，在德国的犹太人就是这下场,80.0
能理解，但问题不在这里。你的朋友并没被歧视，香蕉人一直被歧视。你的朋友不存在诋毁种族来求认同，杨安泽这么做了，所以美国亚裔绝大多数人都在谴责。为什么歧视黑人在美国是政治不正确，歧视黄种人就理所当然呢，,75.0
那为什么黑人这么贫穷呢？还不式因为人种智商低下？黑人也就只能打打球唱唱歌，让搞研究不行的，智商太差。华人劳工几十上百年前不也穷的要死，还受歧视，比黑人素美国晚得多，华人穷吗？人均收入高于白人,80.0
我从来不搞种族歧视，如果是真爱女孩子嫁给外星人我都支持，但是嫁给黑人，明知道非洲不太平，那老海人有艾滋病，生活作风有问题，违法乱纪的那老多，还敢以身饲狼，脑子呢？？？？不管嫁谁，得有文化吧，得接受过教育的吧，得有稳定工作，,80.0
本人就对东北中年老娘们儿很没有好感，虽然欺生恐怕全世界都一样，但是可能没有期望就没有失望——女人精明的心思配上大大咧咧的表面，靠，防不胜防啊——为什么单独说东北中年妇女呢？因为年轻女性还没有沾染生活的俗气，自然讨人喜欢,50.0
很对.男性在社会受到歧视.比女孩还要多.男人170以下被叫残废.女人160以下啊还有较小可爱.男人20岁以后谈朋友没钱.不努力不上进.女人可是用这每个月的工作吃吃喝喝.而男人需要为以后打算.30岁以后没什么事业.叫光蛋叫一事无成.女人,50.0
你又不是男的，又不会被要求养家糊口，又不会在年轻的时候为追求异性而绞尽脑汁，不会去费尽心机讨好异性，也不会有各种社会赋予的经济上生活上的责任和压力。中国本质上还是一个女性牺牲权利换取利益的社会。男人背负生活压力换取交配权的的社会。知乎的女权蠢货是最恶心了。,80.0
我来告诉你们中国的性别歧视有多严重！严重到评论清一色同情女性，关爱妇女的。是的，我们不能否认女性在这个社会上确实是有很多的不公平待遇，但是，男性没有吗？说一个最贴合实际的例子，强奸罪，全名叫做违背妇女意愿罪，什么意思呢？,50.0
美国华人素质也不见得比黑人低，为啥地位差那么远，而且美国古巴的外国人咱管不着，来了中国素质那么低，这样低素质行为就算在美国古巴也会被批评，甚至社会性死亡，来了中国，不仅干了还要发到网上天下皆知，,75.0
怒赞！妈蛋，自从上次“团成一团圆润的离开”事件之后，总觉得憋着一股气。特么这帮SB欺负上海还欺负上瘾了是吧！这些外地人不愿接受上海的文化，即使来上海常驻也不愿学上海话，这些都能忍。但是特么发展到现在不让上海人讲上海话了，世界上有更不要脸的事情么！,50.0
这叫性别歧视？资本家只关注谁能带来更多利益，女人最多可以当男人用，而男人可以当畜牲用，既然如此，为什呢不招男人，你居然能把资本问题理解为性别歧视，我还说为什么工地全都是男人，是在歧视女性呢，为什么不让你人去工地呢，,50.0
真特么窝火，我们外来人员在北京就这待遇，首都人民就这素质，咱先不谈论谁的过错，就打人这块司机真做的太过了，打了就打了，都打不还手了还不饶人。要是换作我 我特么歇烂你，草。北京人是人我们外来人就不是人了？这视频看的真尼玛窝火。,60.0
没什么好包容的，越是包容越是无耻，比如，你给好心给他一碗面，他却还要抢你钱包。我就不怎么待见河南人， 一个两个河南坏人，运气不好，我忍了， 三个四个都那样那么即使10个中有两个好的，我也不要了。。真话，,75.0
黑人犯罪率高所以被歧视，你觉得没有问题。 专科被歧视，跟学位服有什么关系？ 你把所有的错误都归到专科这个身份上， 专科没学位证不应该穿学士服怎么就成了歧视？ 没有驾照的黑人驾驶机动车被抓算歧视吗？,60.0
几个点 1.我们泉州人一点都不喜欢甜的东西 喜欢甜的没记错的话应该是福州 2.地域歧视 厦门人看不起泉州人 泉州人也没高看过厦门人一眼 我觉得你说这话是在引战 3.计较 没猜错的话你应该在福州读的书 这点还是很同意的 不过不是所有福建人都这样,30.0
澳洲的种族主义全球闻名，不气不气，他们也不只是针对亚洲人。当年东南欧移民到澳大利亚照样被歧视得够呛，我认识的一个黑人朋友碰到的事更恶心，她去咖啡厅买杯咖啡，被其他顾客当众羞辱没一个人站出来，整个咖啡厅都跟着开种族歧视的玩笑，老板鸟都不鸟。,80.0
容易上床不代表受欢迎啊，妓女也有很多男人找她们呢。外国女人看不上亚裔男人也不是完全的现实，我身边跟白种女人结婚的abc cbc也有不少。准确的说应该是白种人和拉丁人普遍看不上亚裔，黑人则是亚裔看不上他们。,75.0
中国不应该有种族歧视，但应该明目张胆的歧视。我们又没奴役过黑人，我们又没欠他什么，我们就歧视黑人长得丑，黑人吸毒，黑人都是罪犯，怎么了？就叫他们黑X，不喜欢就别来啊，就应该歧视他们，把他们全赶出去，中国是中国人的国家，,100.0
搞和平运动的马丁·路德·金被白人杀死是在1968年，一些老留学生回忆80年代到美国内陆地区对黑人的歧视还是公开化的。也就是说美国法律化制度化的歧视黑人才在几十年前废除，许多白人老人年时就是种族歧视的加害者，,50.0
自由社会应包容不同声音？别的不说，你在美国像香港人辱骂大陆人一样对黑人喊一句“黑鬼”，对犹太人喊一句“希特勒万岁”试试，看看美国会包容你这种不同声音不？ 嗯，连言论自由都不保障，和香港比美帝实在太不自由民主了。。。,80.0
太对了！日本骨子里要么是不关心中国，要么是依然看不起中国。可是，曾经侵略中国的是他们！屠杀中国人的是他们！强盗不仅不反省，反而伺机继续加害受害者，这一切需要数十年不遗余力的媒体和教育宣传。,75.0
准确来说我们那不叫歧视黑人，是歧视所有低素质的人，这不分黑人白人黄种人。他就算是中国人，低素质一样是被人歧视，什么叫歧视，举个例子，只因为他是黑人，我不管他是好人还是坏人，不管他素质有多高，只要是黑人，,50.0
日本的女性在职场非常受歧视，女孩子基本上都是全职太太，全职太太是没有经济来源的，很多日本男人并不理解自己的妻子，不上班无经济收入，所以日本男尊女卑，现在砖家就是想把中国女孩也弄成日本女孩那样，找不到工作就只能结婚，,50.0
都是在说些屁话 凭什么江西要等你们先富带动后富？凭什么就给你们做城市后花园 当粮仓？宣传江西 就能听见新闻联播呢套口号 绿水青山就是金山银山 恶不恶心 江西不欠共和国的 反之上面自解放以来给了江西多少？,50.0
可能真的在老一辈因为接触了较多的外来务工人员才会对这几个地方的有偏见和排外吧。。。不过在婚姻上，浙江人的排外，至少我接触的大部分浙江人的排外都是AOE。。。哪怕是省内不同地市的都可能会被嫌弃。。。我也很绝望啊我喜欢的小姐姐是江西的T_T,30.0
当今国人确实有“崇白恶黑”之嫌，但你要说种族歧视就过了，中国又没有奴役黑人和种族灭绝的历史，你们白人自己的屎盆子干嘛扣我们头上？你们自己反思就反思，别硬扯着别人跟你一块谢罪，我们又没搞过殖民掠夺，有个屁的民族负罪感。,80.0
我是东北的，你可以说东北落后东北穷，说东北喜欢吃拿卡要，说东北快手脑残，说东北没发展之类的。说这些确实有的东西不会有东北人说你不对。但是靠想象力来黑东北，或者一两个少数代表全东北，这种黑，我们坚决不会保持沉默。,50.0
胸大不大是能看出来的，丁丁大不大是不能看出来的。白人种族主义者为了歧视华人，编造了“华人丁丁小”的谎言，一般人没机会看很多人的丁丁来调整认识，所以容易相信这种谎言。被种族歧视了你告诉我调整心态，调整跪姿吧？,75.0
