text,hate_score
？虽然我不是东北人，但我真的忍不住想问一句，这和东北有啥关系啊？说着这人这事，突然就讲到地名，我知道你说这个没有地域黑和隐含“东北人就是如此”这样的意思，也许只是随口一提，不过我觉得本身讨论的时候哪怕只是说到地名，这就已经带有一种倾向了,30.0
"""一种是用似是而非的话术配合女拳的特权要求，比如""""xxx的还算男人？""""，""""赚钱养家，貌美如花""""。本质上是""""高情商舔狗""""。一种是用早就被批判烂的封建话术搞极端，""""女子无才便是德""""，""",50.0
是不是只要我承认我没有受过高等教育，我没有素质就能为所欲为了？ 要是这么说，我还能说歧视黑人的白人一大部分是没有受过高等教育，没有素质的白人小混混，所以black lives matter就是黑人自卑，应该反思，你觉得如何呀,60.0
是你们男的对善良，随和，脚踏实地有误解吧？我相亲过一个对象，口口声声说自己善良温和，吃饭的时候隔壁桌小女孩父母不在找我们说话，他一副厌恶得要死的样子，女孩走后还给我来句最讨厌小孩了，我内心黑人问号，这叫善良随和？？？,60.0
在上海的一号地铁里遇到过一个白人，也是这样恶心，好像更恶心，地铁里没位置，我们扶着同一根杆子，相视微笑着下，他就把手往上移，来摸我的手，我的天呐，那个鸡皮疙瘩啊，大叫了声“你要干什么！”地铁刚好到站，他迅速地下车了……这还真跟白人黑人没关系……,50.0
像现在这么温吞估计是不行，当然肯定不至于闹到黑人暴动那种程度。既然你做不到人人爱，不如做到人人怕。至少要有忌惮。自从我六七岁听说菜市场回族小青年扇了一个去他们摊卖猪肉老大爷一嘴巴后，我就知道啥叫尊重民族习俗了。,60.0
在上海学校里都是贴的不让说上海话，你说为什么？很多本地的小孩子都不会上海话了，更别提影响。别人家说本地话是热爱自己家的文化，上海人说本地话就是排外，总是能从各种地方说上海的不好，到底我们上海哪里惹你们了？,50.0
终于说到点子上了，真说黄女受不受欢迎，看金字塔的外国人不就知道了吗？底层根本是来者不拒，上层就反过来了，是女的舔上去了，结果功名成就的黑人足球明星，NBA黑人，好莱坞明星，都是找白人美女去的。,75.0
容易上床不代表受欢迎啊，妓女也有很多男人找她们呢。外国女人看不上亚裔男人也不是完全的现实，我身边跟白种女人结婚的abc cbc也有不少。准确的说应该是白种人和拉丁人普遍看不上亚裔，黑人则是亚裔看不上他们。,60.0
我去日本，两个导游，一个华侨一个华人，反而是华人导游非常喜欢中国说等老了还要回山东定居，因为很多家人还在，那华侨精日精的，还说啥别人去拜靖国/神社就像我们去自己祖先祠堂祭祀啥的，真的恶心，话都不想和他说。字里行间各种透露着，,50.0
