text,hate_score
中国是美国吗？我在美国吗？中国有黑人民族吗？我就是不喜欢黑人，但是尊敬有实力的黑人例如奥巴马。不过你说我种族歧视我也没意见。我说的都是事实，别人的尊重是自己创造的。而不是政治正确道德绑架，奥巴马都说过美国的黑人不要用政治正确干垃圾事。,60.0
你知道美国黑人只要自己不作，光靠救济金都能让他们活下去吗？13年义务教育还不够让他们学到知识？不说多高大上的工作，一般收银员、工人、体育助教都能让他们正常的生活下去，但他们有多少人愿意就这么活下去？,60.0
好解气。上次加油遇见个东北人堵着门口插队，还和维族保安吵架（在南疆加油是一辆一辆车刷身的份证）。然后有一彪悍新疆大哥直接打开车窗：卖沟子的，滚一边去，别你娘挡着别人加油，不排队还有理了？ 恕我直言，没有任何一个东北人敢在新疆装逼。,50.0
我也知道有这样的。。有的企业明里暗里不敢要河南人，偷东西，打群架。。太可怕了。。 可是这事儿往往是 一两个河南的坏人 招呼了一帮河南的坏人 一起干坏事儿 物以类聚嘛 然后 牵连了更多河南的好人 企业为了省事儿 干脆一刀切都不要了。。。,50.0
拜托，给国外呢，又不是本土，万一因为这吵架而产生点什么事儿，根本不值得！！！！ 中国又不是靠一两个人就能改变外界想法的 就说河南吧，不是很多人说河南怎么怎么人怎么坏小偷了什么，难道听到的河南人就去理论去！？？？,50.0
我是山东的，我觉得说到所谓的“酒桌文化”，爱喝酒不能少了我们山东 我真的很厌恶以能喝酒为傲，山东人就得会喝酒这种文化，我觉得这种文化就是腐朽的落后文化，我讨厌喝酒，我讨厌以喝酒为乐趣并且完全不顾自己身体健康，不顾他人感受的人，,50.0
随处可见。落后社会的标配就是各种歧视。越是落后的社会发展不平衡的社会歧视现象就越普遍。就连美国这样的社会，至今都是因为种族歧视问题闹得天翻地覆。中国社会的各类歧视比美国社会要多得多。只不过关于种族歧视，被歧视的人群人数还不够多，,50.0
括号里是你主观加上去的啊。那你咋知道他说的不是中国和中国人呢。这句话本来就是含糊不清的，印度没找茬呢，一个中国人找茬中国企业。 而且，小米那是中国企业收割印度人民。恶心点就恶心点，收割印度外汇才是王道。,50.0
谁又不会怎么样，你说的倒挺好听的。 但是你代表得了那些去人肉去黑网站的人吗，代表得了那些做了侮辱性p图的人吗，这些负面影响都带来了谁给她道歉呢？ 之前因为北京地铁上骂人的那个事已经毁了一个人了，网络暴民怕是也不在乎这一个两个。,60.0
现在的社会太和谐了，导致有了很多虚伪的话，像什么黑人与白人的智力一样，人人生而平等，现在我可以告诉你，没什么区别，无非是一个违法，一个不违法。你不会真觉得玩作死游戏的人比一个吸毒的人高贵吧？,50.0
劝大家还是不要对NewsPicks抱有幻想了，日本知识分子埋汰中国的嘴脸比雅虎上的键盘侠网右恶心十万倍，印象最深的就是某个自称搞FinTech的欧巴桑，脑袋硬赛磐石不说，说起中国来完全就给一种小狗见到大狗的感觉。,50.0
山东有什么可黑的。古往今来正经山东人就做四件事：考研，考公，造反，种葱。十瓦个人经历也是为当下山东人发展提供了新思路，创业不成起码能当个喷子。考虑到孔子也是个老喷子了，瓦经理百年后可以在曲阜建个瓦庙，供后来者瞻仰,50.0
清理三无人员当然可以，但是b站上有个快要拿到中国绿卡的哥们，他的视频底下有人说ni****滚出中国，给我看得无语了，我说的就是有些人无差别的去攻击他们。然后公安正在侦办的案件进展应该是在网上查不到的，,50.0
独立战争是1775-1783年，76年签独立宣言的时候是承认的，南北战争是1861-1865年，战后的65年12月才改的宪法，废除奴隶制，所以不是人人平等不指白人黑人平等，而是那会黑人还不是人，签独立宣言根本不用考虑非人,75.0
说到写丑书的，我是真的想骂人。wdnmd，现在书法视频里都乱成啥样了，我记得曾翔就是一个底子非常实的人，结果不好好写，写丑书都算抬举了，多少和他一样的人，带坏青少年学书法。还美其名曰：创新。我真的是满脸黑人问号,50.0
我起初也这么想过，但是后来我认识到，个体是无法摆脱群体的标签影响的。对企业来说，“女性可能生三个孩子”这一想法只要有，就会存在女性就业歧视。不是一个个体跟HR口头保证“我不生/我不结婚/我只生一个”就能改变的。,50.0
那些华裔说不支持的，我觉得你还是回国生活吧，中国更适合你们。说黑人打砸抢烧是歧视华人，但我并不认为是歧视，因为你外表弱小又有钱还不反抗，就好比抢劫爱抢单身女性，并不是抢劫犯歧视女性啊。黑人生存环境越恶劣，亚裔也会活的越困难，,80.0
不同的群体做事方式不同，不用非要出镜率吧，黑人的问题跟奴隶制相关，其他族裔移民并不涉及这么严重的问题，愤怒情绪不及黑人，对歧视没有那么敏感也很正常。华裔不习惯迅速的根据情绪作出反应，往往表达要慢一点，,50.0
黑人在被殖民后由于体力突出且适应本地环境以及落后等原因，被当时自认为人类起源，血脉最纯洁的殖民者认为是低等民族，当做奴隶，于是黑人的各项权利包括人权行政权等几乎没有，同时各项谣言纷起，导致黑人更加被歧视，于是教育更渣，品格更差，,50.0
“集权的错误”？英国等一票欧洲国家掠夺殖民地，黑材料数不胜数，美国到内战之前还是奴隶制国家，黑人都人都不是，在你看来，对自己人的极权就是错误邪恶，对殖民地人民的极权和暴行就是无比正当的，毕竟劣等人种不算人啊，你好黄纳，再见黄纳，出门右转洗澡间有请。,100.0
中国古代把黑人叫昆仑奴，把欧洲人叫黄毛怪，所谓黑人白人黄人不过是欧洲人自以为高人一等，事实上很多中国人皮肤比欧洲白多了，中国在国家强大的时候被欧洲人当做白人，只是清朝落后以后又被划成了黄人。,50.0
hhhhh学日本和印度口音之类特征明显的口音其实不难，重点是你说你是中国人结果别人不信说你的英语口音听起来像印度人的话，你不会觉得不爽吗？而且也有长在国外但是口音被长辈带跑的，所以说自己的哪个国家的基本不怎么会被怀疑，除非想吵起来[捂脸],30.0
河南人怎么了，你了解河南人么，别把什么脏水都往河南人身上泼。不就是看不惯河南人这么努力，经济什么的都赶上去了，所以各种找事，挑刺么。人家致富了，你们不高兴了，便一个劲的说坏话，以寻求心里平衡,50.0
这确实是，大家主管中，都觉得明星不能说，草民随便说，但事实上，身为一个河南人 受到的歧视真的不少，这比言语还要伤人，当别人知道你是河南人时，第一句话就是那河南人普遍素质都低。这真的比明星那你们调侃还难受,50.0
在法律无效的情况下，暴力是最有效的决定利益的方式。亚裔通常在体型上没有什么优势，所以在校园的欺凌中是很大可能成为受害者的。加上黑人小伙的哥们总会比亚裔多，打群架也打不过啊，能在学校打胜架的亚裔估计也难毕业，,80.0
很不中听，但这种事从来是没办法拿到台面上来说的。一旦拿到台面上来那就是惊天地泣鬼神的革命运动了。所以当黑人，女人，工人站起来的时候上面的人就说，我们谈判吧，黑命贵一点，女人包治百病，工人给假期，于是就忽悠过去了，都忘了自己当初想要站起来是怎么回事了。,50.0
文化差异巨大，意味着三观大概率不一样；语言不同，日常沟通交流困难；皮肤黢黑，味大，外表相比亚洲人不占优势（中国男看黑女应该是没有兴趣的吧，大概率）；素质不同，不好说高低，但是不同会给日常生活带来巨大麻烦；潜在风险大，,50.0
你要说你不觉得重口，那就只是个口味问题。但你是怎么看出“也能看到伊斯兰教在当时很开明的地方“的？开明是安拉+穆斯林屠杀异教徒？把异教徒变成石头？用各种怪力乱神的故事恐吓”异教徒“皈依？歧视黑人？歧视犹太人、波斯人、印度人？,50.0
偷就偷呗，哪都有败类，河南偷井盖，新疆偷钱包，东北黑社会，福建电话诈骗，以点带面的想法本身就很可笑，这种说法要是成立，这几个地方人是不是都算中国人？那老外是不是能这么问：你们中国人是不是都偷井盖偷钱包黑社会电话诈骗啊？,50.0
尊重是自己争取来的，不是靠所谓的“自信”别人赏赐的。看看美国黑人，五六十年前连“自信”的资本都没有，但人家照样敢争取尊重，你现在敢在美国公开歧视黑人吗？但人家就敢公开歧视黄种人，大概就是因为你这种“有自信”的人太多了！,80.0
总有些人想把锅甩给境外势力，登子真忙不过来你们别再给他派活儿了好么。事实就是中国女人现在骑在中国男人头上拉屎放屁无恶不作，不管是自发的还是谁指使的，这笔帐必须算清楚。我活了几十年了，一直对伊斯兰教很厌恶很恶心，,50.0
这还真不是黑哪个地方的人，在北京坐地铁但凡遇到那种碰他一下也不行周围一平方米都不让站人的那种十有八九是操一口京片子的中老年。在大街上商场里餐饮店遇到破口大骂吵架的不是本地人骂外地人就是本地人和本地人对骂。。。,50.0
私有制是公义吗？那么运行了千百年的奴隶制呢？林肯凭啥解放黑奴，是不是侵犯了奴隶主的财产权？ 若看到黑人号召大家一起反对林肯，反对奴隶制，为奴隶主成为普通劳动者而感到痛心疾首，这还真是有趣的很。,50.0
经济舱超售的话可能会给一个保护航班，就是给你转别的航空公司的航班。商务舱这个你真的可以直接跟他吵架的。可能接待你的那个柜台员工极度歧视黄种人吧。十年前我在德国啊，偶尔被歧视一下，我都直接忽略。,50.0
我在温州打工的时候，一个男生问我是哪里人，我说河南人，他哦了一声说偷井盖，我当时气坏了，问了句你们皮革厂都倒闭了吗，小姨子都跟着姐夫跑了吧。真的讨厌这种地域黑，可是面对地域黑就得怼回去，不然憋屈。,60.0
所以那么多黑人看了黑豹还很自豪真是无法理解，讲道理我根本没见过这么明目张胆给某个族群恶意扣刻板印象的电影，可能也就美国排华时期被抢了工作的爱尔兰裔仇华作品可以比一比。如果我是黑人看完黑豹第一件事不是把导演和编剧告到破产那真是对不起自己一身皮。,75.0
[好奇]我没怪呀，第一不是所有白男都“看不起”蝈钕。第二一部分白男看不起又怎么样？一辈子不接触，照现在来看他们仇视所有亚裔还差不多。第三又不是我去当eg搞成这样的，严格来说我也是受害者。三点综合来看这件事情与我关系不大。,60.0
还是那句话，为什么黑人敢闹腾，白皮不敢去明面上歧视黑人？因为人家有枪啊，人家游行的时候敢打敢杀敢砸，你们还跟那冲着打你们，歧视你们的人哭自己多惨多脆弱，不要欺负自己，我的天，笑死我了好么？狗都知道咬人，你们的骨气呢？,80.0
说的很对，美国歧视亚裔的大部分都是黑人，因为同为少数被歧视群体，亚裔更有竞争感，白人大爷在美国当然是顶层，而亚裔数群相比于黑人则更少，大部分白人都懒得和亚裔发生冲突，基本都是黑人欺负不了白人，转而去歧视亚裔，,75.0
这个真的是，之前在知乎上评论里留了我朋友他父亲的联系方式，结果知乎上很快就有了骗子复制人家的信息圈钱，还有人去黑人家都没在他家算过就和我朋友吵架，搞得我好心办坏事[捂脸] 而且我朋友说这些人可能就是一伙的,50.0
我也遇到过，大城市有些人自带优越感觉得你们外地人乡下人土鳖，06年大三去北京玩天安门广场上公交车人太多不小心踩到一个老太太我还没得开口道歉她妈的就开始噼里啪啦说我没素质，原本想道歉已经被骂了我不吭气了留她像傻逼一样骂一站,60.0
您的留言暴露了 你自己本身就是地域歧视者和种族歧视者 这很沙雕。 所以就“心安理得”接受了白人歧视亚裔的客观情况。还自鸣得意的讽刺不认同任何种族歧视行为的同胞 矫情。这波操作太6了，建议您真的需要去看看心理医生， 精澳真的是病。,50.0
中国几百万失足女咋来的.晚上睡男人钱.白天打男人拳.一年睡一加强团.一躺一脱把钱赚.彩礼房车不能少.绿色帽子请戴好.多看二眼性骚扰.地铁电梯隔离好.耍泼辱骂没办法.打了还得去坐牢.工作不能搞歧视.女性得坐办公室.男性都是强奸犯.脏活累活还得,75.0
平等到人们认为女性地位已经够高了，甚至超过男性了，平等到谈一下女性受歧视的经历，会被认为是在打拳，平等到一个简单的穿衣自由，还会被从不同的角度杠，平等到男生去酒吧是玩，女生去酒吧是浪，平等到受害人被侵犯了，,50.0
真是越描越黑啊，群架入狱，“我的儿子不是坏人”，公然走后门就因为教练也是黑人。。。说实话，你们看球不要走火入魔，艾佛森球打得好不一定说明人品也好，今年的3对3就能看出来，职业素养实在不敢恭维,50.0
别妈的妈的的，我在河南上学，河南哪里黑的最狠，对，驻马店，是的，我就在驻马店上学，二本，我觉得河南人很好，热情直爽，其实也很善良，黑河南人是他不对，但河南人自己也要争气，靠自己本事不让别人黑,30.0
在美国的亚裔见了黑人都躲着走，连看都不敢看，尤其德州，那个群体犯罪率特别高，暴力易怒懒，美国每年死亡的黑人百分之九十九都是黑人自己杀的，黑人男性只同居不结婚，女的有孩子了黑人男就跑路，导致很多黑人儿童靠政府救济活着，,100.0
前年CBA北京对辽宁尊贵的北京南城大爷们不就拿水瓶子砸哈德森和杨鸣嘛。中超更不用说了，全国哪支队伍没被北京球迷下过手，主客场都不分，打鲁能，打人和，打泰达。拜仁来踢个友谊赛高呼拜仁SB……还是山东人实在，宁给恒大三连冠，不给乌龟王八蛋,80.0
白人亲近黑人拉美人压制亚裔和历史关系不大，主要是别人不会威胁他们地位，华裔太上进了才是被打压的根本原因，还有就是武德不充沛不敢闹事。另外论据不完全同意，华裔最开始去修铁路是很大一部分卖猪仔过去的，,80.0
真是服了，人家也就是为了节目效果来这么一下然后变成资辞了，冤不冤，你就退一万步，就算人家是个不怎么样的人，做这种无聊无趣的表情包xjb黑人家就应该了？听了想打人那个就算开个玩笑，那个什么鸡儿放假，那简直过分了好吧,60.0
