text,hate_score
什么叫没有通缉令就无罪，黑社会保护伞知道吗？重庆文强知道吗？为什么保护一个杀人犯，当然是利益相关呗。事实上山东政府可不是什么青天衙门呢，某公安局 领导还放高利贷呢，能不保护给他们办事的人吗？,50.0
学生跳楼，广州黑人强奸、贩毒无恶不作，不处理，白色洋垃圾遍地，玩中国MM，巴基斯坦留学生在已婚生子情况下玩弄几十个中国MM，满中国白人广告，外国人超国民待遇，还有外国人随便上北大清华，而我们只能拼死独木桥～中国病矣,80.0
歧视河南人这个 其实就是一群有偏见的人以讹诈额，他们没有接触过所有河南人 却非常喜欢给所有人下标签 有这种心理的人应该说是哪里都有 在国外成了种族歧视 在国内成了地域歧视。其实哪里都有好坏人 交往人不应该这么区分的不是吗。,30.0
山东当然可以争 我给别人的回复里面说过，要么造反，要么干废日韩。不然就山东这个位置就要给帝都当抬轿子的。而且你说山东“山东都落后成什么样子了”？山东哪儿落后？去年还比第四高出一半多。如果这就叫落后你叫老干妈省和阿卡林省怎么办？,50.0
你觉得美国不好，那是因为你在美国没房，没工作，没国籍。 就像你随便抓个硬盘也会说，上海有啥好的，吃的贵住的贵还看不起外地人，还不如我的家乡XXX，上海这种垃圾地方只能吃啥海鲜全TM是寄生虫，不放辣椒那菜能吃？,50.0
我觉得嫁给黑人的女人，都是自我逆向淘汰，和黑人离婚后，如果婚后有黑孩子，无论贫穷老幼哪个男人愿意接盘？如果没有黑孩子，恐怕年龄也超过30岁了，再加上有黑人婚史，哪个智力正常的男人愿意接盘，,75.0
锁着之后怎么开的门？报警的时候故意突出黑人蠢笨紧急情况话都说不清（我觉得就是故意突出，比竟黑人智商世界皆知），还把黑人报复那一段搞得阴险小人一样的场景，我觉得导演就在加剧歧视。估计黑人和白人看完后只会更恨彼此,80.0
十分不建议，印度是强奸大国，素质低，卫生差。会网智能手机的人基本能懂。最近广州黑人很多，有些人还以找黑人做男朋友为荣，黑人本身就病多(艾滋病)。而且会对我国人民的血统(下一代)影响很大，绝对是皮肤黑的小孩。,80.0
恰恰相反，正因为不可能所有河南人都偷井盖，所以我们才认为说“河南人偷井盖”的人没有素质，请远离带有这种偏见的人，除非他用于反讽。“男人，垃圾”如是，如果加了定语，我们就不会在这个问题下相遇。,50.0
“田园女权”是：我长得丑没高薪，我不要干家务生孩子但是你要娶我就得有房车还得把我当祖宗一样供着；而答主的老婆是获取了跨阶的福利，同时也做到“中国直男”要求的贤妻良母，这两者是不一样的。如果把婚姻勉强看做交易，那田园女权的行为更像是抢劫，而答主家是公平交易。,50.0
类比近现代西方歧视黑人和黄种人，他们为了提现自己的好贵，为自己奴役他人寻找借口，往往会扣帽子，贴标签我们是低等人类，野蛮，落后，愚昧。就像把长城以北的族群称为野蛮人，本质上双方都是一样的，只不过为了争夺生存空间，相互抹黑，扣上野人的帽子，就可以随意攻击。,50.0
有些所谓女权其实是职业分子，西方女权机构给她们钱，所以她们经常有组织误导一些事，比如造势中国男人配不上中国女人，趁年轻多玩玩追求性开放，把婚姻描述成对女人压迫，鼓吹引进男老外替换中国男人等，都是这类职业分子炒作,50.0
总是黑人家不就是一种变相的歧视吗，种族歧视，性向歧视就歧视呗，毕老爷还…本身就是言论自由的社会，同性恋还歧视异性恋呢，黄种人还歧视白人脑残呢，说的像是自己受了多大的不公正待遇一样，自己有多高清一样~,60.0
第三个案子关键是黑人吧，然后被害的又不是白人，在美国对于黑人犯罪，好像都有点投鼠忌器，白人特别怕被扯到种族歧视问题，能轻判则轻判。我没在美国生活过，不敢确定是不是这样，但好像蛮多美国的犯罪题材的影视作品都有这样的暗示。,50.0
我感觉的风向，是大部分人说黑人白人渣滓来到这，并非感觉高人一等，只是感觉别祸害我的国家，逃犯外教，黑人提裤子就跑，传播艾滋病，你哪看出的？是有歧视，但我们歧视的他们的人格，不配为人，辱骂中国，老子凭什么不鄙视你？,80.0
搞得好像他们去国外就高人一等一样，亚裔里最底层的就是华裔，美国社会最容易被歧视被忽略不计的就是华裔。还有人说有钱人都不爱国，我笑了，中国人人民共和国，有钱人这个东西一直都是少数，资本家们都是没有良心的玩意儿，搞的好像有钱人做的就是对的，什么年代了还金钱崇拜,60.0
其实现在中国人现在也被外国人歧视的，亚洲人都是被歧视的，而且不像黑人和绿教受政治正确保护。再细分一点，港台难道不歧视大陆，同文同种尚且如此，更何况其他人呢？老实说挺羡慕黑人的，分开数百年至少团结，华人早就四分五裂了。,60.0
改革开放以后，一切向钱看，富裕的看不起穷的，你说的这些我有感觉，但是感觉不是很强烈，外国人在中国毕竟是少数，再怎么特权我可以假装看不到。户口这事，我不知道该操谁他妈了。北京上海歧视外地人，医疗教育福利比中西部强这么多，还用户口这么卡着，操。,50.0
1.理中客、龟男、舔狗、白骑士2.封建余孽3.msl你吓我一跳，我还以为你要说反女拳是男拳，我觉得其实这些也可以不叫男权。第一类那些人我觉得跟男权没关系，纯属是女拳的走狗要么就是女拳反串。,50.0
不错＋1，后面那个台湾人回山东拜年的，我不拿它当小品，而是当一个温情情景剧，说实话也还可以，但是蔡明那个节目真的是让我恶心到了，他妈的不能好好说话吗？非要这么做作，当全国观众都是需要大人捏嗓子逗的婴儿？,50.0
确实反转了辱华节目都出来了能不反转吗？本来还一堆洗地党为瑞典方面各种洗地这会啪啪啪的打脸了吧人家电视台专门做出节目来歧视中国人一下坐实了瑞典人种族歧视中国人这个角度可比视频的另一个角度更有意思,80.0
你是快手看多了，虽然那些快手多是东北人自己拍的，他们只是觉得搞笑而已，现实中东北不这样。 要是哪个东北人动不动就是你瞅啥……那这个人就是个彪子。 没有哪里只出好人，哪里只出坏人，所以你还是改改这样不友好的地域思维吧。,50.0
不吧，我这广州打工的时候遇到过一东北人，他这个人呢刚开始感觉人还可以。到后来熟了，他恶心的一面就出来了。我睡觉了，他在那看视频，一会又在那嘿嘿嘿的笑。关键是那笑声猥琐，恶心……说他他说他喜欢……。,50.0
经常听闻黑人的负面消息，大家对其印象不好，见到了会讨厌，这不是很正常吗？假如你知道你身边某个普通朋友曾经是杀人犯，小偷之类的，你对他有戒心不也是正常吗？再打比方:中国人去国外旅游，乱丢垃圾，,50.0
说实话，你说的这种加钱＋绕路的情况在哪个地方都会出现，并不只是河南，就像别的地方的人总说河南人偷井盖，我们也很生气，这种现象不是比比皆是吗？？还有，你在说河南人的同时，你也在说你的父母自己你自己,50.0
我就静静地看着你们，各种代表90后，各种黑90后，说实话，在我看来，你这种一竹竿打死一船人的言论，和“河南人偷井盖”这种地域黑言论并没有区别。还有，你有没有想过？物以类聚人以群分，你遇到的90后都不怎么样，可能是因为，你本人就不怎么样？,50.0
当然是白人的种族歧视啦，一开始歧视黑人，然后黑人报团儿了就怂了，不敢明目张胆地歧视了，然后就歧视黄种人，因为亚裔力量小（不知道从哪里看出来哗众取宠，明明弊大于利:)他们那一帮就感觉自己是白皮儿的就纯洁高贵了似的？,80.0
但事实是黑人并没有对警察有产生危害的行为，就算你认为黑人是回车里拿枪，但事实到底是不是你根本无法判断，因此从结果上说，警察并没有受到威胁， 而且，如果白人警察真的是按照美国法律执行的，公正无私，那为什么nba会罢赛，有为什么有那么多的黑人抵制？,60.0
贪婪是活该被骗，你怎么就知道别人是贪婪呢？就因为被你河南人骗就是贪婪了吗？看你回复好多评论，我忍不住想问。即使别人贪婪就活该你河南人骗人吗？别人说说自己感受，你就骂别人贪婪，骂别人傻帽？活该你河南人被黑。,50.0
有的，一个人被尊敬或被歧视完全取决于个人的才华与能力。这就是人性。同样一个人种也要看整体对人类的科技发展与经济发展贡献有多少。而黑人基本没对人类发展有啥贡献，大黑人所在国经济发展不好。大部分黑人比较穷。另黑人工作态度不怎么好，比较懒，,75.0
关键是俄剧里面不讲欧美那套政治正确，什么歧视同性恋了歧视黑人了等等，直接体现的淋漓尽致。 各种男女关系混乱不堪，等等，俄罗斯就不按照欧美那套标准来。 还有什么动物保护主义，在饭店迷情里面也被嘲讽了。,50.0
老实说，广西的老乡已经是很收敛了。。。首先，这个流氓一家人去偷东西，被人围堵还敢拿武器恐吓那些农民，就这样，难道你还要当地农民跪地上欢送这家流氓？楼里洗地的，人家广西老乡不像你们那样没脸没皮没脊梁,50.0
是的啊，回国发现，怪胎也是比比皆是，盲目自信天天觉得中国世界第一的，天天喊着杀回东京强奸日本女人的，还有那么多重男轻女遗弃小孩的，各种河南偷井盖地域黑的，天天喊着越南猴的，两边国民也就彼此彼此嘛，虽然国内吃的还是好点~,80.0
我是石家庄的，你说的那个颐高是我们这里比较大的电子城，鱼龙混杂。说实话，我特别讨厌河南来石家庄打工的，不管是捡垃级还是卖水果，做生意，都是各种坑。捡垃级带偷东西，卖水果永远缺斤短两。他们给石家庄抹黑，外地人又以为是石家庄人坏。,75.0
歧视的不是抑郁症患者，是被假抑郁症搞怕了。就像知道河南大部分是好人，但事实就是有一部分坏人搞臭了名声，大家开始提防河南人，就会表现出歧视。就像知道职高里有很多好人，但换人搞坏了名声，于是开始歧视职高生。一个道理吧，，，，,50.0
是的，我们学校的留学生有金发碧眼的，有黑人，还有印度泰国的，但是就是韩国人说话最大声，若无其事，给人感觉真心不好，以前看电视韩国人说话嗲嗲嗲没啥感觉，现实中超级厌恶，真把自己当公主王子了。,60.0
每次看到有人混淆主观和实际，我就想笑。拿BLM说事的有没有弄清楚BLM是不是已经实现的东西啊？说黑人犯罪率高、监狱里面关的黑人比例高于白人的是这群人，说黑人有犯罪豁免权的也是这群人。我：？？？？？,50.0
原谅我给你贴个标签：懦弱的亚裔中左。指望他人，不配获得自由。永远不要指望社会为你做什么，不要做缩头乌龟，权利是要自己争取的，暴力永远是获取权利的有效途径，我喜欢西海岸（当然亚裔比较多也是我考虑的）无非是前沿人才聚集地，是未来啊。,75.0
