text,hate_score
还真别说这个；印度人打官司搞S386的经费都是印度国内财阀帮忙出的。华人这边呢？能不帮倒忙，煽风点火每天鼓动百姓来诅咒“香蕉人”进毒气室，办一堆大外宣媒体比如“北美留学生日报”来恶心人就不错了。勃勃这些个人的政治水平那是次要的次要,80.0
如果你读过名言警句，你就发挥很多名言是相互矛盾的。所以，我说说话要联系实际。键盘侠在网上指点江山，见谁喷谁，这是自卑。美国歧视黑人，不要联想太多，那真的只是单纯看不起。 关于你说的包容，我认为善意与宽容应该建立在别人不冒犯我们的情况下。,75.0
自吹自擂那是政府的问题，我现在说的是一个人，你作为中国人，是不是觉得自己比黑人白人甚至是东南亚人，日本人，韩国人地位低？如果是，你就没有尊严，你自己都没有尊严，你奢望他们这些外国人给你尊严吗？面子不是靠别人给的，是自己挣的……,75.0
黑人如果跟亚裔这样忍气吞声，努力学习，遵纪守法那美国白人要乐疯了。而且地位会比亚裔高很多。亚裔之所以教育和经济在美国还不错完全是自己顺民性格决定的。在美国存在情况就是白人看不起黑人，黑人亚裔互相看不上，,75.0
答主这回答里的评论为了引战吗？都是中国人，都有一部分老鼠屎，凭啥这个评论里大部分男性上升到整个中国女性都是easy女，然后大家互骂，他们家里女性给他们的感官势感官就是如此吗，反正我觉得外国人并不让我觉得他们颜值。,60.0
我从来不搞种族歧视，如果是真爱女孩子嫁给外星人我都支持，但是嫁给黑人，明知道非洲不太平，那老海人有艾滋病，生活作风有问题，违法乱纪的那老多，还敢以身饲狼，脑子呢？？？？不管嫁谁，得有文化吧，得接受过教育的吧，得有稳定工作，,80.0
我为数不多的几次出国在外，受到的歧视以及坑蒙拐骗，都是来自华人，那些早期移民出去的华人，讲粤语的华人，你和他说英语，他笑话你的口音，装着听不懂，你和他讲普通话，他更装着听不懂。碰到这种情况，你不知道怎么跟他们交流，,50.0
这不是个好现象，米国之所以会坠落就是因为黑人越来越多。而且米国是移民国家，我们不是，不能开口子，要不然中华后患无穷，几千年都没毁，就有可能毁在某些口子上，没法管好三非，后果就是暴乱和犯罪。后果不堪设想。,80.0
那中国呢？我就不说xx新闻评论区了，知乎【刚看完绿皮书，觉得黑人兄弟好可怜，想问问现在社会黑人歧视还严重吗？】自行搜索这个问题看评论区和答案区，一个对于其他肤色人类的伤害不以为耻反以为荣的国家不够说它蛮夷？纯粹为了理性而理性，,50.0
企业属于企业主，不属于澳洲人民。有一点点问题吗？你把歧视定义成了明面上的歧视，而心里的歧视也是歧视。按照你的理论，是不是美国黑人的歧视也洗干净了啊？中国人是很会歧视啊，HR地域歧视还少吗？只是不说出来而已。这里的四大招人也是出了名的歧视亚裔。,60.0
終於看到中肯的回答了。這和什麼說不好法語沒關係，就是法國人覺得華人好欺負。平常soiree大吵大鬧，街上為所欲為的阿人黑人可沒見法國警察敢像這樣的。看了抗議那晚法國警察如何拿警棍打人的視頻，更加覺得，要是阿人黑人，他們絕對不敢這麼做。,80.0
我这个二十几年的四川人身边就从来没听说过谁讨厌鸳鸯锅的，都是大家都吃辣就上辣锅，有不能吃的或者都想吃的就上鸳鸯，个人问题非得上升到地域。再说那种青叶子菜，辣锅涮简直要命好么，辣油齁嗓子眼，像我这种有鼻炎的，被菜叶子的辣油呛到能打五分钟的喷嚏。,30.0
我接触过的日本人，刚开始让人很舒服，很礼貌，很客气。时间久了就讨厌他们了，特别虚伪，当面一套，背后一套。你对他们尊重和容忍，他们就觉得你好欺负，会越来越过分。对待日本人，我觉得还真不能客气，,75.0
