text,hate_score
说实在，我歧视黑人，不过是部分人吧，不管是哪个国的，我记着在西安出租车上，家里人和师傅聊起来了就说到广州那边的黑人，又说到黑人在中国这个那个的，而且之前又发生了杀人案件，他们给我的感觉就是懒，很懒，而且以后生出来的孩子，,75.0
前面还好，后面是啥啊？因为弗洛伊德是罪犯所以歧视不存在？黑人就是缺少教育，就是没文化，就必须要是恶人了？说了一大堆，又饶回去说好好学习，天天向上，根本没说问什么黑人要去犯罪，但凡有工作，但凡有钱，,50.0
这节奏带的，厉害。还有评论里骂东北人，还举个栗子证明东北人确实不好。对地域黑真的懒得给你讲道理了。我只想说我们东北人是中国人，下次骂我们请直接骂中国人。什么？你说我们东北人不能代表全中国？哦，那一些东北人就能代表全东北？搞笑,50.0
我觉得每个地方都排外吧，一个人去某个不是家乡的地方，多少都要受排挤，熟了就好了啊，不过我们这确实有好多东北黑社会，没有黑的意思。一颗老鼠屎，坏了一锅汤，可能对某些山东人，或者东北人，都是这个老鼠屎才造成了现在这种情况,50.0
我今年28岁，河南人。28年的生涯里，没有在河南被偷过任何东西，任何东西！我也一度觉得路不拾遗夜不闭户就是目前的中国，这份安全感来自我的家乡。不知道你说的西安的小偷都是河南人数据从哪里来，请不要披着公正的外皮说着地域黑的话！,50.0
王尼玛在上一期的暴走大事件说的一样的道理，东北都不是好人，河南人只会偷井盖，我只是这么说但是不是地域黑啊，是你们对号入座，答主就属于这种类型，是是是，您学历高，您厉害，您非常优越，很棒棒哦,80.0
还有不要去乱的区尤其晚上，租房子也选择相对安全的房子和区域。因为青少年犯罪等等各种其实挺可怕的。轻则丢鸡蛋 水瓶，入室盗窃，抢劫…重则… 当年我读语言的男同学，敲黑板男同学，半夜穿过很乱的区域被八个黑人j奸了… 最后他精神失常了，回国了,75.0
我尊重自愿剃的护士，但唾弃拿她们做宣传还摄像怼脸拍人家被剃光的全过程，不觉得很恶心么？如果是善意的感谢，为什么不仅仅合照，拍他们誓师，拍他们说会安全回来，哪怕学学贵州给他们准备好行李礼物呢,50.0
如果你判断的理由就是人是人，动物是动物。那么你毫无疑问就是物种主义支持者，就和种族主义支持者一样。你问他们为什么会对他们所歧视的人那样做，他们会告诉你：因为他们就是他们呀。例如白人会说：黑人就是黑人，所以他们当然应该受到歧视。,75.0
我就问你一句，这位答主，为什么因为一个河南人去地域黑抹黑整个河南人？为什么，他怎么样能代表河南么？我作为一个河南人看完你这个答案很不理解你的地域黑，我能不能说我遇见一个浙江朋友很渣，就说你黑你浙江所有朋友都是渣？,50.0
你忘了排华法案了吧，还黑人受到的歧视更厉害？美国加拿大都有排华法案，而且，这个排华，指的是种族的排华，不是国籍的排华，一个华人，当年即便放弃了中国国籍，照样受到排华法案影响。华人连呆在美国，进入美国的权利都没有，,60.0
2012那种垃圾，根本不够格，从黄石公园作为分界点之后，各种圣母，各种扯蛋，各国人民都爱美国人的标准套路还没把你恶心够吗？俄罗斯人当丑角，中国人当苦力，西藏人当向导，抛头露面，宣扬人性的事当然得我们美国人来做。,80.0
美国总统就跟明星一样，调侃起来很正常，其他的冒犯方面，大多也是亚裔吐槽亚裔，黑人吐槽黑人，又有那个白人敢在台上说黑人垃圾，黑人没有底线呢？毕竟脑壳还是没有子弹硬的。当然你一个白人在台上骂黑人可以得到一部分种族主义者的支持，但他走在路上挨黑人的揍也很正常。,80.0
那为啥有的老师就这么敢管？不但敢管而且还能公开歧视学生？前几天天津那个老师公开歧视学生知乎回答里说那个老师说了大部分老师不敢说的话？她就不怕学生回到家里告诉他爸妈吗，就不怕家长投诉吗？好分裂,50.0
虽然我也对犹太人可能的阴谋报以一定的警惕，但这篇文章太夸张了，且有一个隐蔽的致命的漏洞：所谓以黑人改造白人，从而降低竞争者，这一论断的潜台词是：黑人是劣等人类。问题是，无论哪一家的机构检测，黑人的智商都没有问题。,80.0
没错我就是山西人，不过在外地长大，免不了回老家过年什么的，和你有相同的体会。山西人经济一般的，都是攒钱把房子修的很豪气，可是他们舍不得吃好的穿好的。也很小气，注重面子工程，不小气怎么攒钱盖房？,30.0
不是吧？我也不是地域黑哈，我从小跟着我妈看这些刑事案件，我妈总结了一下，她说她觉得东北和西北的人特别狠，很多很残忍的杀人案件都是东北或者西北人干的。后来我也留意了一下，好像确实是的。再次声明不是地域黑！,50.0
黑命贵和女拳是灯塔国的政治正确，白人们可以不把这两个东西当回事，但是不能明说。也就是说这两个东西就是白人拿来当政治工具的，结果这么多年下来，还真的有黑人和女拳信了，更离谱的是真的有部分白人信了,80.0
