text,hate_score
我觉得您有点跑题了。黑人是因为文化水平，教育水平太低以及历史因素而导致了贫穷，由贫穷又导致了犯罪。如同一些外地人在北京上海人口比例低但犯罪率高。社会问题不能二元化，黑人给社会带来的矛盾不能靠简单的追求以暴制暴。,50.0
原因有3。1，中国人普遍的英语水平平均没有印度人好。2，中国人的忽悠能力和自信没有从小接受英美式教育的印度人强。3，中国人出问题后甩锅能力不足，甚至被冤枉时会选择忍气吞声。4，中国人单打独斗比较强，,50.0
"美剧《火线》里，每一桩毒品交易，望风的黑人都有十几个，警察接触每一个黑人都是小心翼翼的，尤其是检查黑人车辆的时候，更是如临大敌，因为，无论是多么健壮的人类，都受不了一枪。在美国当警察，是把脑袋拴在腰带上的，""",50.0
严重到任何歧视女性的词语都有女性发声抗议的同时，歧视男性的“屌丝”却被男性自己乐此不疲地用了将近十年。只要单身，无论其他方面再优秀，都是“屌丝”。最近又冒出一个贬义词“做题家”，而且意义已经开始泛化，,60.0
很多在中国的默都是三非人员，违反中国法律法规!可以向警察举报，警察去抓人警察也很讨厌非法在华的默，一个可以赚200-500的奖励，之前知乎有个大哥举报了3个黑人赚了1500.默往往涉及毒品，管控药物，色情，多人聚众淫乱，,75.0
很对.男性在社会受到歧视.比女孩还要多.男人170以下被叫残废.女人160以下啊还有较小可爱.男人20岁以后谈朋友没钱.不努力不上进.女人可是用这每个月的工作吃吃喝喝.而男人需要为以后打算.30岁以后没什么事业.叫光蛋叫一事无成.女人,50.0
黑命贵其实是白人统治阶级为了自己的利益弄出来的玩意，可能有些人比较纳闷，黑命贵不是极大损害了白人的利益吗？怎么还成了维护白人统治利益的产物？其实这才是说明西方人有多会指鹿为马颠倒黑白了，不仅把白人高层洗白得干干净净，,80.0
怎么可能，难道给罪犯打一针，原来穷凶极恶的重型犯就能变成小绵羊不危害社会么，牛拉到北京还是牛，有偷盗癖的小偷注射了失忆针，失忆了他的偷盗癖也不会好，猥亵幼女的变态失忆了，幼女对他依旧有很大的吸引力，变态也不会变成社会五好青年,50.0
拉丁裔在美国还好，黑人主要是一百年前让白人给当奴隶霍霍触底反弹了，华人在当地也就有个排华法案但是好歹也当人看待了并没有触底，所以说没有逼那么狠就如同温水煮青蛙，所以华人的反抗意识如今就很差。正常。,50.0
我一个不抽烟不喝酒不骂人不打架的中国人都能接受全世界的人喷中国人东亚病夫傻脑残野蛮黑社会，因为确实有这样的还不少，中国什么样你自己不清楚吗，人无完人地无完地，清者自清，别活在自己的梦里了 PS：我身边有非常好的的东北兄弟，他们从来不黑河南。,50.0
你当然痛恨，但你更痛恨在日本人面前开挂，因为这样，小日本就会以为咱们中国人都是挂逼了还顺便丢了你的脸，我们中国人应该要反省反省。当然，要是我因为某些河南人偷井盖就说河南人都偷井盖，那就是脑残，地域黑，愚蠢了。,50.0
楼主所说的这些歧视不是真的歧视，真的歧视是因为贫穷带来的，富裕带来的被歧视很多是歧视者的自嘲，为什么这几年东北越来越被歧视，很大原因是东北的经济没落，人们只能出来打工，跟河南人被歧视一样，同理黑人被歧视的深层次原因很大原因也是，穷人出现在别人的地盘,50.0
你这样打倒一片，真的特别不好，你让那些善良、素质高，兢兢业业教育中国孩子的外教看到了有多伤心呢？你这句话跟河南人都是骗子、东北人都是大忽悠这种地域歧视，有什么区别呢？很多外教，离开自己国家，只是想去咱们东方来看看，,50.0
em……主要是来自周围的山东人给出的印象吧？比如前段时间北大学生会主席精神控制女友导致其自杀，他的理由是：我是一个传统的山东男人……这句话一句顶一百句……但凡某个群体里出现一个奇葩，大家就会对这个群体产生刻板印象…,30.0
我看了一下这样的话：你们东北人都挺能喝吧，你们东北是不是都不吃米饭啊，你们东北人是不是都会二人转啊，你们东北是不是挺多黑社会啊……觉得并没有尴尬到脸酸，算了，不加进去了，但是我不能白写，哈哈,50.0
昨天 世界里碰到的也是三个台湾人 他们问兄弟可以说话吗 我开麦说可以 然后他们听到我不是台湾口音 问我 兄弟你那里人 我就说大陆的 他们就问我哪个地方 我说南方一个小城市 他们直接就说不和穷逼玩 我可mmp了,80.0
别说一个公众人物了，哪怕是普通老百姓到国外旅游作出什么没素质的事，也可以称得上在外丢人现眼了。 不过他一台湾人，还是算了吧，现在没几个台湾年轻人真认为自己是中国人的，聪明点的不公开表示立场而已。,50.0
老黑：打架是不可能打架的，这辈子都不可能打架的，抢银行又不会抢，就是吓唬吓唬亚裔才能维持的了生活这样子。看见中国人就像看见爸爸一样，个个都是李小龙，打架又厉害，我超怕中国人的 (꒪Д꒪)ノ,50.0
