text,hate_score
: 追求平等，大家都能接受能讨论，但是想要额外的特权，还威胁？历史会证明女性真心干不过男人，逼急了，就会像阿拉伯伊朗一样，所有的平等是建立在绝对力量不介入的情况下实现的。撕开人性的面纱之后，拳头才是真理，你看到过哪个强国跟弱国讲道理,50.0
然而多的是打着女权的口号，实则自怨自艾，更有甚者觉得推行女权就是女性什么都不需要做，所有事物都应男性去做，我不反对女权，但是现在的问题就在于，女性的方向在越走越偏，趋于偏激，而且不是个例，是普遍现象，导致我现在很反感张口闭口女权的女性,50.0
正常的表达诉求，没问题。最恶心的是在追求女男女平等的同时，否认男性在社会中做的贡献，张嘴闭嘴就好像男人就只会逃避责任，只会享受女人的劳动成果。还有就是各种杠精各种玻璃心，刚看到一条微博，评论中国机长，一条长文写从各种细节看出的社会对女性的压迫。这是真·女拳斗士,60.0
对女性0容忍？你是在逗我吗？我身边男性朋友把老婆当宝的供着还不够好？你说父母那一代我都还觉得不错，现在的女性还不够有权？是不是要男的当上门女婿，男性持家 带孩子，女性出去上班养家才觉得公平？我非常乐意接受，你们有多少女性有这个能力？本来女性身体素质就不如男性，宠着也不行，不宠还不行,50.0
评论里凡是替他说话的都是女的，我就奇了怪了，色癌入脑了是吗？一个个受侵害的女性维权的案子转得欢，施暴的人是帅气男明星直接就眼瞎，家暴就该疑罪从有，以后挨揍了别跑出来要社会伸张正义，谁知道你真的假的??',60.0
我看那个讨论里有一个论调，说女性在女权团体中与极端女权割席，本质上也是讨好男权社会为自己谋利。我当时就傻了，在拥有独立思考能力下我觉得她就是做得不对与她分道扬镳有什么问题吗？这个不关乎立场和社会背景，只取决于你的内心，难道你极端女权就是不能被认为有问题是吗？,50.0
注意，这跟要不要骂没有不尊重女性的男人不是同一件事，骂所有男人没问题因为所有男人生下来就吃红利，难道婚女比未婚女吃红利吗？很显然婚女跟未婚女一样都是受害者，甚至婚女正因为婚姻受到更大的伤害，那我们就更没有理由因为某些跳脚的婚女而去骂所有的婚女了不是吗？？？,50.0
"""""""男性就应该赚钱给女性花，为女性服务，女性就应该在家里当太太，享福"""" 这个属于典型的女利主义（却被误传为女权），在个人的理解层面上，女利主义是传统男权的一部分，两者联系紧密，不可分割""",50.0
这篇回答里确实指出了一些问题，但是事实是：田园女权真实存在并且是声音最大的那个群体（看看微博上每天的大战就知道了），并不是什么“树起来的靶子”。同时不可否认的是，这个社会一直是男权社会，但由此就臆测什么“听不到真正的声音”之类的阴谋论就是无稽之谈。你能在这里发博就是最好的证明。,50.0
据我观察这社会上没几个男的在离婚时愿意分给老婆一半财产的～～我一旦离婚就不准备再婚了，男人大多数都这样，哪怕在婚内，只要女人比男的赚的少，老公和婆婆都会瞧不起你。更何况女人生孩子又损害身体又浪费大量时间精力内耗严重，所以我不会再婚,50.0
姐妹你想法太单纯了，男的结婚就是买媳妇的，不是物不物化的问题，什么狗屁爱情，你要是去相亲，说我不生孩子或者孩子跟我姓，一万个男的里面有一个能留下吗，有的女的卖高价，还要立牌坊，所以现在男的这么多仇女的,50.0
男人拿房子彩礼买女人子宫和冠姓权，当女人要的多了，就是哄抬B价，她们所谓的好女人就是，带着房子，车子，票子，自己爹妈，家里财产，子宫，冠姓权，甚至生命权来倒贴我，这才是新一代的独立女性。哈哈哈，但是呢，也不怪他们说，毕竟现在大部分女的就是卖自己的子宫和冠姓权的。,50.0
我真是笑死 农村妇女靠男人养？农村妇女是男人的奴隶才对，农村男压榨她们的劳动力，做农活做家务养孩子样样都来，还要不断给男人下崽，多的是农村妇女涌到大城市打工，大把低端岗位 体力劳动 重复性工作 不需要学历和文化 有条命能动弹就行 我劝你早点从你的女人靠男人养的梦里醒来，谢谢,75.0
