text,hate_score
绝了我们山东来的老师真的恶心的要死…天天上课不是骂这个就是骂那个 天天觉得英美国家最牛逼中国人都是垃圾 谁要是能让他教真的挺倒霉的 但我不认为所有山东人都这样 但是说山东人在外地名声好这个我真的就不能苟同了,50.0
我几十年一直孤身在外，找个依靠的渴望不比女人少。但我相信你们女生再怎么想要依靠，也不会去老少边穷地区找个奇丑无比的老光棍做依靠吧，甚至连追自己的男生很多也看不上吧，至少也不会丢命是吧，找黑人又跟这有什么区别呢。这不是找依靠的问题，是崇洋媚外和双标的问题,50.0
上海人老说外地人怎么怎么不好，却不想想自己有时候的结论是否基于错误的判断，比如文中的例子，明明是方言导致的歧义，而在上海人眼里十有八九会成为外地人素质低下的一个新证据，所谓欲加之罪，岂不讽刺？,30.0
不用极其聪明，一个智商80接近弱智分界线还患有艾滋病的非洲穷国黑人，照样可以到中国普通学生以近视眼和颈椎病为代价也不一定能上的985高校里”学习“，住的是免费的二人间配独立卫浴，天天当新郎，夜夜入洞房，每年还给他发10w呢,100.0
看不懂讽刺？地域黑放哪里都可以，全世界哪里的人都是圣人不做坏事？在知乎这种地方还有答主和你这种人才是奇怪，搞得全世界的坏事都是莆田人福建人做的一样。烘托自己请不要拉其他人下水，拿整个地域来黑更是品格低劣的表现,50.0
为啥我感觉在中国最严重。屌丝，郭楠，农名工，外卖快递小哥，货拉拉网约车司机，打工人，双非学历，公知，拳师，普通人带着任何一个标签跑到线下或线上都被会被歧视、无视。夸张的说，你在美国最多可能被3亿的人口歧视，,75.0
事实上酝酿出了“黑命贵”这种社会性事件，就说明有些黑人觉得自己的地位不高。没有人是可以高人一等的，我觉得你应该说的是黑人为什么在以白人排挤黑人为传统观念的西方社会，居然还能造势造出这么大的动静，在某些时候传统白人对此好像无动于衷，,60.0
管他呢，反正全方面属性，男的波动都比较大，顶上是男人，最底层也是男人，如果觉得自己受歧视的也多半是底层，但是真正的底层是没有话语权的。女性绝大多数是中层，不会太差，但是他们的对手是顶层男性，她们打不过，,50.0
之所以现在女性一想争取点权利就会被骂女权，必然和各大平台上田园女权兴风作浪、蛊惑人心有关，她们把“女权”这个名词污名化了，并且与田园女权彻底绑定。她们所期望矫枉过正现在由于外人的普遍反感而提前达成了，不过是反向达成的，,50.0
13%左右的黑人人口占据了52.5%美国杀人案件犯罪率，这是什么概念呢？请你搞清楚一点，黑人犯罪率并不是黑人天生爱抢劫，爱犯罪，其实就是贫穷。我国以前还有山东响马河南土匪四川贼这一说，无非就是贫穷，所以犯罪率高，,75.0
也头回听说。似乎我读书那会还早，工作了偶有人拿河南人跟我说事，全是偏见，不值一辩，互相也说不服谁。还没人会说我：不像个河南人之类。我会立即回他：sb吧你，哥哥我土生土长河南人！我以为歧视河南人的段子都是过去时了，没想到在年轻一代还这么盛行，哥我老了吗,30.0
更加搞笑的是，知乎和微博的皇汉似乎很喜欢白人……我就想不通了：作为民族主义者，即使你很不喜欢黑人和中东人，但也不至于去崇拜川普、约翰逊那样的白皮吧，为什么中国皇汉口口声声说“为了华夏”、却那么想跪舔白人呢？真的是迷惑行为大赏了,50.0
国家落后的话你个人再怎么条件优越人家都能给你挑点刺出来，广东人只是背锅的罢了。要是那时候移民过去的大多数都是北方人，洋大人不照样给你找点缺点出来。白人狐臭率奇高你知道吗？一直不见有白人因此受到歧视是为什么呢？,30.0
不算是地图炮啊，就是想吐槽一下黑人，不能否认黑人中有优秀人的，但是比例太少，黑人聚集区往往充斥着暴力和犯罪，就像中国人聚集在一起，基本都是做生意做买卖或者打工，这两个群体对社会的贡献是不同的。,50.0
我自从听过mmp之后就知道它的涵义啊，很好猜。比这恶毒的多了去了。你要是认为mmp就脏到不忍说的程度，那你们四川人骂人的技巧还真温雅。骂人就是骂人，若真是相互不熟，心怀怒气，我就是说一句“有病吧”都可以干起来。,50.0
不是认同欧美，而是不认同对平民发动的恐怖袭击，所以才说对人类不好，恐怖袭击可不止发生在欧美。如果仅仅因为事情发生在对手势力就不作反对，那么屠刀砍到新疆昆明的时候，你有什么底气辩驳自己不是狗？,75.0
我要是说他作为人类如何如何怕不是又要有像您这样的说我反人类，我并没有说江苏怎么样，如果您心里那么爱江苏你应该去管好那个id带江苏的告诉他不要乱叫，这样才做到根去祸害，而不是跟我无厘头的讲理。ok？,30.0
