text,hate_score
弗是一个英雄，给美帝带来混乱的英雄。谁在乎他怎么死？我只在乎美帝倒不倒台，翻不翻车。黑人？和白人一样臭名远扬！但哪个颜色没有败类？比起煞笔，我们的净量可能只居第二。怕不怕？所以还怕什么呢？没有黑人生活就幸福了吗？,50.0
如果他有这种低素质情况 你可以看不起他个人 但你这种动不动带着歧视这个词看待一个地方的人 我就会认为你很没有素质 我就看不起你 但我不会歧视你 因为我是河南人 我真的特别理解被地域歧视时的感受 就是无厘头的感觉 河南人既然素质那么差 那河南独立你们干不干？ 河南被歧视的我都有这种想法了 你们想想地域歧视有多恶心,50.0
我去你还能说出这种话，注意答主文里说了满足了一点这种心理他们可就不会下来了，毒品在让你爽一下后可不会就此滚蛋了，你以为现在出个强者把广州黑人杀光或者全部驱逐然后那个强人就会自动隐退了吗，他不隐退他下面会一反强势在其他层面温和执政吗,50.0
被抢劫的那些亚裔还没敢歧视黑人呢，咱们这一年见不到几个黑人倒先把人家整个种族歧视个遍，不喜欢归不喜欢，我也不喜欢黑人，但是这么明目张胆用这么恶毒的语言来公开种族歧视还觉得理所应当，跟那些你们恨之入骨的黑人又有什么区别？,80.0
不建议用“真假蒙族”的说法，“没有蒙古语表达能力的蒙古人”是不是更适合？98年印尼屠华的时候，当时印尼700万华人因为苏哈托政权长达半世纪的民族压迫，100%改为印尼姓名，只有不到1/4华人会讲中文（会讲普通话的只有5%，,50.0
这个问题之下总能看到有普通话选手疯狂打压粤语选手....同声同气同宗同源，自己人听得懂听得舒服讲得自在那就成啦..为什么总有人喜欢比较语言优劣，为什么总有朋友要求广东人在自己人交流时一定要使用普通话，不太懂，优越感？隔离感？,30.0
分数线高意味着难考，知道录取比例吗？ 你北京的教育医疗等优质资源是你们自己的钱建设起来的，没有全国财政的支持？花的不是全国人民的钱？人口大省怎么了，人口基数大就不实行计划生育了？就素质低了？,50.0
确实是，上海人排挤你的唯一标准就是是不是黄埔长宁等人，但是周边的人进入上海以为积极学会上海话就不排挤了。。。。虽说外地人远多于上海人，但又有很多企业明摆的告诉我们：招聘的时候，外地人不考虑...,50.0
哈哈 好人会在交警拦停你的时候突然加速离开？警察是国家暴力机关，在执勤中就代表我国法律，你们都藐视法律还好意思说自己是好人？你们这样的就该来我们新疆试试，我们新疆警察是经常带枪出勤的，你要是敢冲卡这边就敢开枪。,80.0
某种程度上说这是否是发展所必然的代价？我知道这么说很残忍，但世界上但凡工业化的时代一般农民和工人都是下等人。比如英国发展的时候黑人全体被贬为奴隶被迫从事繁重的农业劳动，印度也有不少棉花农被歧视，,50.0
我反对，我也是襄阳人，以前路过南阳几乎和湖北没有联系，我家就在市区去河南的路上，那边除了河南的货车司机之外几乎没有河南人。襄阳人普遍很不喜欢河南人（我没有地域歧视。但我坦率地讲，襄阳农村随处可见在路边晒粮食的，河南就不多见，我亲眼所见）,50.0
很多中国人抱着对日本人不切实际的、一厢情愿的亲近和认同。“日本人驱逐黑人”的谣言就是反应了一个很有意思的心态。事实上日本人对中国的优越感是一种根深蒂固的社会达尔文主义偏见，链接的这个回答非常令人恶心。,75.0
中国还是奉行和平外交和平发展，但是你们他妈要是犯到我们中国头上来就别怪我们做事不留情面（特指中国黑人过多的现象，各位可以直观歧视黑人，因为联合国有关种族歧视的公约明确规定同国籍人类需要互相包容不得歧视，但中国境内的黑人么……）,80.0
他是不是陕西人啊，怎么和我遇到的一个凤凰男一样，拖了我一年多，承诺要在天津买房，每次都是他订好了结果被别人抢了，后来我跟他去看了一次房，很垃圾那种没人要的偏僻地区，房主要价六七千吧，看完了他回头跟我说要五千就买，我就呵呵了，后来果断分了，不够费劲的,60.0
说上海人排外的都是一帮不守规矩的外地人，然后就是一堆跟风的。公交上脸朝里站、随地吐痰、一星期不洗澡到处跑、乱插队、乱往楼下扔东西......说现在上海人排外比以前好了，不如说现在的外地人比以前规矩了。,50.0
那直接说黑人人下人好了嘛，但是白人也没多好吧，你这话让我觉得你好像是把黑＜黄＜白。但是没必要啊，无论哪个人种都有好人和坏人，而且白人那边有一些还觉得黑和黄都是人下人，甚至黑比黄等级还要高。,50.0
一些破老百姓谈什么男权女权？你真有那么大的能耐，你去搞技术创新啊，你去搞文化革新啊！没听过一句话吗？舔狗不得好死！现在是男人舔女人，等都明白怎么回事了，你们觉得还是男人舔女人吗？搞笑！真当读过九年义务教育，,50.0
凭什么让被喷的想想自己为什么被喷？所有喷都是对河南带着情绪性的指导建设意见？相反无脑黑才比较多吧，别人对河南恶意攻击还让河南人自己想想自己哪里错了？什么逻辑？这跟 穿着暴露就活该被强奸这种问题又有什么区别？,50.0
你弟弟是中国籍还是柬埔寨国籍还是韩国籍？上学的话还是在中国上学吧，韩国上学也行，柬埔寨这边教育太拉垮了，教出来的学生也就会高棉语和英语，其他数学历史地理政治生物化学物理大多一窍不通，当地人大多很懒但是又很自大、很玻璃心，,50.0
你不会看答主写的？答主写的很明白，就是因为答主是东北人，所以才被欺负的，他们特意喊着什么东北人怎么怎么样，这不是地域黑？你还无缘无故说答主地域黑了，这不是欺负人？你怎么好意思的？我倒是不好意思想问你一句，你要脸不？你真给你们山东人丢脸,50.0
你以为“非洲裔美国人”因为反抗“种族歧视”就会把亚裔当朋友？这句说到根子上了，会哭的孩子有奶吃。黑人的犯罪率、吸毒率太高了，特别对待文中提到的黑人，设身处地的想，我是警察我也害怕，如果因为这个处罚了警察，,50.0
就好比一个黑人跟你比赛之前说中国疫情怎么样 难道还要看你赢不赢才回击他么 我相信你会直接骂他尼哥 而且侮辱国家和赛场垃圾话是完全不同的性质 并不能混为一谈 她触及的是一个国家的尊严 就会遭受谩骂和抵制 如果她真不在意也不会删,50.0
不知道你为什么一直说全怪小偷。。。并没有人说全怪小偷，你这样搞得小偷很委屈似的，虽说丢东西的人也有错，但犯法的是小偷啊，我小时候也爱偷东西甚至偷过我妈的钱，难道我要说一句是你自己不把东西藏好怪我咯？然后让警察把别人抓起来？,30.0
不同意所谓“往上爬”的方法，性别歧视与你所处环境的文化素质没有半毛钱关系。一般直男癌歧视女性说：女人嘛，就得带孩子干家务！鸡汤版直男癌的歧视就是：女性伺候老公带孩子的时候，散发出一种让人心悸的美……所以别说工地了，,50.0
你得意思是爱因斯坦从人种上否定中国是情有可原？如果是，你能理解爱因斯坦对中国人种上的歧视，为何不能理解纳粹对犹太人的歧视呢？元首歧视犹太人可是有系统的理论的，还有欧洲千年历史打底，比爱因斯坦只在上海呆三天就从人种上否定中国人强多了。,75.0
我不会一棍子打翻一船人，去过江西赣州龙南县，排外还不算严重，说那么极端是因为上海某年某企业明面不招河南人并进行侮辱的行为，某些人吃着河南产的粮食却满口河南人偷井盖卖假货，实在不是同胞能干出来的事,50.0
英国人当初的所有资产阶级政治革命都是以利益为目的打着自由明主平等的幌子，对待其他比自己弱小的就欺负毫无平等可言，如果人人平等就没有黑人奴隶贩卖。格列夫游记这本书就很好的讽刺英国的改革背后的虚伪贪婪,50.0
还有黑人题材，看似宣传中国影响力，却带有明显种族优越感，让人反感。国人扮演黑人大妈，喜欢中国女婿，大喊我爱你中国。黑人扮演猴子一直站旁边，真尴尬。（如果把黑人换成白人，倒不会被认为歧视白人）,50.0
歧视黑人还有拉丁裔如此敏感，是因为这几个族裔经过了几代人的抗议和对抗，亚裔一般对歧视问题都默不作声，柿子找软的捏。不说如果是黑人他会不会打人，如果是黑人的话，美联航肯定不可能仅仅发表这么一个毫无诚意的声明。,60.0
异族统治本族，都是一个血腥奴役的过程，历史上的例子比比皆是。如果你觉得别人统治你你能安居乐业的话，你移个民去试试嘛，至少个体被针对没那么明显。清初掉了多少脑袋，黑人漂洋过海死了多少人？你是爷爷辈走运没被日本人弄死才有机会在这胡说八道。,80.0
我能说我被答主的【严肃脸】逗乐了么？虽然好像没有笑点啊！就我自己来看，云南边境土生土长，爹娘都是警察，尤其是我娘亲，接触过的毒贩比我游戏里挂的人头都多。捕块的说法却是扯淡了点，但是呼吁保护警察隐私是没错的，就是后面的事情太恶心……,50.0
反尤主义，种族主义，社会达尔文主义。我真的被你的言论惊呆了，亚裔被歧视是因为他们没有肌肉？其实你压根不在乎亚裔有没有被歧视，借题发挥论述了半天，你真正想要的是能在国内正大光明地搞歧视。说白了，,80.0
是不是印度人 阿拉伯人 非洲人也都去死好了 人多又落后 不停的生？强奸案频发 大屠杀 保守极端？反正他们的孩子生下来也都是drug addicts？也都是艾滋病携带者？要么就是当人肉炸弹 ？,100.0
他说的某些地区又不是仅指内蒙，而是从这个回答然后扩展到其他地区，几乎每个地区都会有某个方面会被外地人瞧不起，内蒙会，北京也会，你咋就偏偏抓着内蒙不放呢…… 地域黑当然不理智，但是事必有因，别人为什么黑你，难道你心里没点数吗,30.0
补充：我说“空气不好不是偏见”的意思并不是说新疆空气真的不好，而是说大部分的人是没有这个偏见的。一般譬如“新疆人都是xxx（贬义词）”这种才算是错误的偏见。顺便我只是做个例子，完全没有贬低新疆人的意思，如果有新疆的朋友看到了不高兴我先在这里道个歉。,30.0
这种人就应该扔到黄浦江里，游上来了就有机会忏悔，游不上来只能怪自己没学好游泳了，你不教训他还真以为中国人好欺负吖，惯出来的毛病，在中外国人犯罪要加大惩罚力度才有威慑力，同理这种语言上歧视中国人，,50.0
东北人说的都是东北话，为什么没人说他们歧视，因为大家都听得懂。一句话 语言是用来交流的，现在全国少说90%的人应该或多或少会说普通话或者带着口音的普通话吧，如果对方听不懂的情况下继续说方言，只能归结为说方言这人不想跟你多bb或者是素质堪忧了,50.0
骂人的我删的比较及时，所以你看不见啊。这个问题问的是为什么河南话土，主观问主观答，本来就没什么好说的，为什么不让我说？就是一群不允许我说土的人来引起我的注意，所以这种语气是必然的。既然你不好好说，那我也给你一样的待遇，我很公平的,50.0
前几年法国拍的《岳父岳母真难当》，主人公老夫妻，仨女婿分别是阿拉伯人、犹太人和华人，晚宴的时候阿拉伯女婿和犹太女婿话不投机，吵了起来。华人女婿劝架，结果两个在吵架的连襟反而一起针对他，大致说虽然他们有矛盾，但还知道对方想啥，,50.0
我就算你抽样也可以，你看到数据了么？没看到数据你怎么就敢说是“事实”？你所谓的“事实”是自己愿意相信的“事实”，还是真实数据支持的“事实”？摸摸自己良心再说话行不行？这就跟地图炮说什么河南人偷井盖，广东人什么都吃，黑人智商低，在你们眼里都是tmd“事实”,80.0
价值观健全的人，不会上升到山东省和山东人层面，但也不会不对山大从此有“偏见”。 填志愿时，或多或少都会掂量一下，毕竟，这事儿太恶心。 雪崩面前，没有一片雪花是无辜的。尤其是诸位山大学生。。,50.0
这和山东在全国的地位差不多吧，大家印象里山东很落后，实际上呢，全国前100的地级市，山东几乎每个地级市都囊括，很奇怪，另外，和山东人口众多，官本位正宗，国企横行有关吧，二三产业相对落后，尤其第三产业。,30.0
不是，中国人对种族歧视的标准是：只有我可以歧视别人，别人不可以歧视我。中国人反对的不是“种族歧视”，而是反对“歧视中国人”。中国人简直爱死种族歧视了，什么倪哥棒子阿三越南猴子，那都是妥妥的劣等民族，,80.0
最讨厌印度人了，体味大，欺软怕硬，基本没信誉还特别下流。不要跟我说好的，自己民族不努力，就这鸟样！中国就在努力，教育普及几十年，老挨骂的河南省现在都好多了好嘛！尤其是后来的河南年轻人，待人都很好，素质很好的。当然，老的那一批问题还是多。,50.0
不、我同事就是，他河南人，我武汉读书的、经常一起聊天我就说我那会读书到时候真傻，都没去看成武大的樱花，他通常都是、呵武大只是我们河南大学分出去的一个系而已[微笑]我服了，不地域黑只讨厌他每次说河南的时候那种河南是世界中心的调调,50.0
说这句话真有意思…… 这不就是说河南人偷井盖，东北人都是社会人，黑人都比较懒，……。你可以说是大概率事件，但是每个地方教育环境不一样，每个人也不一样，所以我认为你说的太片面，美国的老师也是这样？,30.0
搞不清极端反歧视的人怎么想的，我认为种族真的没有什么平等这一说法，人就是自私的，自己和自己民族的人都有矛盾更别说真心接受其他肤色了，美国白人的祖先确实不要脸，杀了原住民的强盗，但是历史就是弱肉强食的，,75.0
不是河南人，但感同身受，因为我是西北人，会被人说蛮夷之地，有宗教信仰，会被说成恐怖分子，我的民族也是黑子们尽情谩骂的对象。所以我真的很痛恨这些黑子，所有事情不加了解就去骂，真的很让人无奈。,80.0
哎，我经常看上海人是否能排外，这样的话题，我很理解上海人瞧不起某些外地人是有原因的，一个三线城市人，把现在上海建设的这样好的地方，叫成乡下，换句话讲，就是很多上海人都居住在乡下了，这样讲话的方式，怎么会叫上海人瞧得起呢！,30.0
"""黑豹反派之所以会引起那么多人高潮，我感觉是美国黑人集体高潮的结果。反派一副\""""我在美国被歧视被压迫，我爸这个叛徒被歧视被压迫想违背规则反抗被处死都是你们的锅! 我现在要做个恐怖分子来解放在美国贫苦的黑人兄弟。\""""的样子。只能说非常政治正确了。""",75.0
