text,hate_score
黑人被过多地暴力执法，就是一种种族歧视。警察看对方是个黑人，自动判断对方暴利抗执法可能性的更高（这是一种理性判断，但也是一种种族歧视，不矛盾，因为严格说你不能用肤色来判断这个，但现实中也的确没有更好的办法。）。,50.0
好奇怪，通过你以往的问题关注点，尤其是你这个香蕉哥头像可以认定你是个gay，但是你又一直给各种骂中国女人eg的问题点赞，你明明喜欢男人，为何还要这么关注骂女人，是跟那些骂黑人抢了自己女性资源的直男一样对女人抢走自己的男人资源而愤恨吗？,60.0
所以说上海人说什么解释什么真的一点都不重要，重要的是上海人怎么摆脱“排外”这个专属名词才是重点！可能未来十年上海还是多数创业人的目标，但是十年之后呢？或者用不了十年？趋势已经非常明显，个别本地人却还活在梦里。,30.0
土生土长四川人，只有在流氓混混之类的会用mmp。真的非常恶心下流，mmp＝妈卖批，批等于通俗点的逼，百分之九十九的四川人不会用这个词。如果有人身边的大规模四川人那么用，我只能说贵圈素质感人。最底层辣鸡人口汇聚,75.0
网上全都是歧视黑人，我终于看到不种族歧视的回答了。中国才从歧视中出来多久，一群人就开始当老爷，整天歧视这个歧视那个，造谣这个造谣那个，各种论证黑人智商低，黑人没骨气，但哪个反抗刚开始不是这样呢，,50.0
不是上海那种，上海很多是自以为了得，拜金而已，台湾是从上到下的敌视，而且敌视咱们这边的人数量远大于上海歧视外地人的数量，上海人是歧视素质低，不礼貌，工资低，没学历的人，和世界上大部分人一样，台湾有不少人则是全部仇视加歧视从大到政策到小到底层老百姓,50.0
风险太大，如果女儿沉迷网络不学无术，很可能浪费钱，妻子国内受到诱惑，最终选择改嫁他人，媒体总是喜欢拿少数人的成功当成很普遍的例子，千辛万苦几十年终于移民美国，今年喜迎新欢新冠，店铺被黑人抢，抢劫被骂被歧视，然后媒体面前哭诉我移民图什么，人生就是这样多姿多彩,50.0
如果每个国家都能有这种心态就好了。美国真是最虚伪的国家了，一边满世界满世界发动战争一边养着IS小鬼，一边谴责中国污染环境一边自己大量浪费资源，一边提倡平等自由一边背地里用舆论引导用党派体系给白人特权对黑人进行迫害。,80.0
不要这样比较了，没有意义，适合自己的才是最好的，日本女人还把家里家务都承包了呢，男人做饭，日本女人还觉得自己被歧视了呢，你能有这觉悟，歧视是哪里都有的，避免不了，不止女人，社会地位低的也要被歧视，，，老美白人还其实黑人，黑人还歧视亚裔呢,50.0
你的这段话仅仅显示了你自己的愚昧和势利，何必非拉上河北人？河北人欠你了？ 义和团不过是带着当时中国农村的局限性，在为自己不沦为异族的奴隶而反抗罢了。 你的意思是，一个人有局限性，所以他没有反抗欺凌的高贵权力？ 可笑,50.0
