text,hate_score
香蕉人永远不明白或者不愿意明白的几个事实：1阿妹利卡是一个伪装的多民族融合国家，实际上统治阶级只有白人，而黑人、印第安人、南美裔、亚裔等等永远是低等人，而白人对待异族的方式只有掠夺、屠杀、奴役，剥削。,100.0
评论里很多自称“四川人”的网友评论这些叫“语气助词”，不算脏话。你们代表自己就好了，别代表全体四川人。 当“妈卖批”流行全国时，还有很多四川人出来科普这是一句极其脏的骂人话，一般四川人根本不说的，怎么到了这个答案下妈卖批就成了可爱的语气助词了呢：）,30.0
没有觉得说沪语就是排外吧。。。我觉得很排外的一次就是一个接待的上海人在出租车上就跟司机哗啦啦用沪语说了一路，我跟其他人坐在后座沉默了几十分钟。所以说不是沪语排外，是态度排外，而且这也不是普遍现象嘛。而且这种理由反对沪语报站也很无稽。。。,30.0
怎么给你说呢，日本底层民众被洗脑的也是够强，不能说我们没有被洗，至少我国，反欧美还没很严重吧，反日也没有多少，只能说一句话众口铄金，积毁销骨。让他们放松警惕，我们憋足力气，继续偷偷发展不好吗，他看不起中国人，,50.0
摆事实吗？一边骂女的说屌癌恐男，一边到处骂饭圈母狗，逼；一边说杭州杀妻案女权骂男人，一边对到处随处可见的两吨水警告避而不谈；一边骂女权说男人都是强奸犯，一边骂中国女孩都是ezgirl。双不双标？,50.0
不好意思，说外国人才多的外国教育体制好的多了去了，有则改之无则加勉，问题是凭什么不作弊的中国留学生要为所有作弊者背锅。集体绑架个人，既然知道在外面代表民族形象，就更不能背这口锅。沃森说黑人智商低怎么没黑人说有则改之无则加勉了？,50.0
虽然在国内，和这事儿其实没啥关系，不过有话说话这事情既然需要爆出来说明哈弗是不敢明目张胆地干这件事的，也就是说这种歧视亚裔的做法不符合美国人的社会道德，至于你说的合理性问题，其实当年犹太人也不是白莲花，但不同的时代的容忍度都不同。,75.0
我觉得这标题就很矫情。每年有那么多华人去美国旅游，生活，定居。本身就说明了华人在美受歧视是否多。要不有个比美国还大，距离较之远隔重洋的美帝近多了的俄罗斯，咋就没几个人去生活，尽管咱这不乏俄吹。本人没去过美利坚，要说歧视，,50.0
就别人嫁给黑人白人跟你们有什么关系，值得开个帖子来说吗？娶国外女性的男人你们要不要也批判一下？虽然我不喜欢黑人，但是别人喜欢哪国人是别人的自由，出了事她们自己会承担，你们有什么资格指手画脚？,50.0
百分比更完蛋，现在的高考分数模式其实蛮合理的。其实我也不是说看不得北京的录取率高，只不过有些天龙人，已经得了便宜了，卖个乖闷声大发财，大家哈哈两下就过去了，非要整的好像天经地义的样子，很恶心啊。,30.0
你的观点确实站不住脚，黄教奴役人，但并不会直接导致人口减少，看看印度人口就知道了。而用梅毒来消灭敌人，这个真的不太合乎逻辑，毕竟它不是直接致死的疾病，也没什么简便渠道来传播，难道持续派自家的病人和别族交配？？,50.0
香港别的不说，服务态度不是出了名的差？全世界发达地区还能找出一个像香港这样态度恶劣的地方？如果说仅仅歧视大陆人也就算了，香港那些餐饮店对本地人都一样黑口黑脸的，我想不出全世界稍微发达点的，有哪里是这种服务态度,50.0
麻烦你拿出点事实来说话。哪里还没有几个臭虫？请问你有什么证据能说明河南人真的比外省坏？河南人的坏人比例真的比外省大？试问哪个省像河南一样被外省人黑出了翔，我们辩解几句为自己正名碍住您什么事了？,30.0
这层评论怎么回事?人家小姐姐长得好看结果前夫出轨了，评论还说:那是因为收不了妻子这么漂亮压力大云云。。。。。有些出轨那根长得好不好看没关系的，吃多了大鱼大虾到后来就想吃路边摊了，明明是出轨人的错还怪人家小姐姐长得好看????????黑人问号,60.0
我现在倒不是纠结于“黑人智商高低”这个话题本身了，我是很厌恶一帮压根没有实际研究数据和证据的人，就完全光靠自己的情绪和喜好和立场就武断的下结论，还不准别人质疑，让他们拿证据和研究也拿不出，还言之凿凿地说这是事实，是科学，真的恶心到我了,60.0
去年寒假去城阳参加冬令营，酒店里本来提前订了我们的房间，因为韩国人我们第一晚不得不另找个酒店住（还不错，而且是酒店方给找的，但是想想就气人），楼道里遇见韩国人还冲我们大声说韩语，估计是骂人的，然后笑哈哈，操蛋啊。,50.0
本来是两个艺人之间的吵架，突然所有回答都在讲两岸关系了。。。能不能别这么被当枪使。始作俑者周杰故意往两岸恩怨上带，挺恶心的这种行为。真相是什么谁都不知道，但看到很多答案似乎已经认定了林心如就是彪子，因为她是台湾人。黑人问号脸？,50.0
东北人在东北是怎么样不好说，反正来到广西的东北基本都是传销装逼佬，还有北京的，最恶心还是东北和北京人来这里，没钱的最装逼（有钱也不会来我们这个穷地方赚钱），脾气很大，要打他了就认怂，我也是醉了,80.0
